BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2013;560000499;560002222;M9999;2;2;1.22
SSR_P;2013;560002024;560006074;M1010;;2;0.94
SSR_P;2013;560002024;560006074;M1040;1;2;1.23
SSR_P;2013;560002024;560006074;M1120;;1;0.05
SSR_P;2013;560002024;560006074;M1150;;1;0.09
SSR_P;2013;560002024;560006074;M1180;5;12;12.35
SSR_P;2013;560002024;560006074;M1190;;1;0.01
SSR_P;2013;560002024;560006074;M3020;;1;0.06
SSR_P;2013;560002024;560006074;N241P;26;27;52.49
SSR_P;2013;560002024;560006074;N2430;3;3;5.6
SSR_P;2013;560002024;560006074;N2450;1;1;2.21
SSR_P;2013;560002024;560006074;N2460;14;19;30.53
SSR_P;2013;560002024;560006074;N2470;;3;1.23
SSR_P;2013;560002024;560006074;N2500;87;58;135.13
SSR_P;2013;560002024;560006074;N2710;6;8;11.48
SSR_P;2013;560002024;560006074;N310H;15;16;27.84
SSR_P;2013;560002024;560006074;N3120;3;5;6.69
SSR_P;2013;560002024;560006074;NCINF;48;43;79.93
SSR_P;2013;560002024;560006074;M9999;6;20;14.73
SSR_P;2013;560002974;830013678;M1010;;1;0.8
SSR_P;2013;560002974;830013678;M1320;1;2;2.5
SSR_P;2013;560002974;830013678;MAUT;;1;0.6
SSR_P;2013;560002974;830013678;N241P;;4;2.8
SSR_P;2013;560002974;830013678;N2430;;1;0.4
SSR_P;2013;560002974;830013678;N2450;;1;0.9
SSR_P;2013;560002974;830013678;N2500;26;17;38.43
SSR_P;2013;560002974;830013678;N2710;;1;0.7
SSR_P;2013;560002974;830013678;NAUT;3;48;34.89
SSR_P;2013;560002974;830013678;NCINF;12;19;23.23
SSR_P;2013;560002974;830013678;M9999;1;4;3.9
SSR_P;2013;560003006;560000770;M3020;;1;0.1
SSR_P;2013;560003006;560000770;MAUT;;1;0.5
SSR_P;2013;560003006;560000770;N2500;;3;1.5
SSR_P;2013;560003006;560000770;N2710;;2;1.1
SSR_P;2013;560003006;560000770;N310H;2;2;3.34
SSR_P;2013;560003006;560000770;N3120;;1;0.6
SSR_P;2013;560003006;560000770;NCINF;;8;5.75
SSR_P;2013;560003006;560000770;M9999;;2;0.6
SSR_P;2013;560003055;440042844;M1010;3;;2.46
SSR_P;2013;560003055;440042844;MAUT;;2;0.53
SSR_P;2013;560003055;440042844;N241P;2;1;2.54
SSR_P;2013;560003055;440042844;N2450;2;;1.58
SSR_P;2013;560003055;440042844;N2500;25;6;24.65
SSR_P;2013;560003055;440042844;N2710;;1;0.2
SSR_P;2013;560003055;440042844;N3120;;1;0.5
SSR_P;2013;560003055;440042844;NAUT;31;7;32.73
SSR_P;2013;560003055;440042844;NCINF;20;2;18.08
SSR_P;2013;560003055;440042844;M9999;3;2;2.99
SSR_P;2013;560003980;560005746;M1180;1;;0.2
SSR_P;2013;560003980;560005746;M1320;2;;1.5
SSR_P;2013;560003980;560005746;N241P;1;;0.42
SSR_P;2013;560003980;560005746;N2500;8;6;13.38
SSR_P;2013;560003980;560005746;NAUT;5;1;6.12
SSR_P;2013;560003980;560005746;NCINF;7;4;10.7
SSR_P;2013;560003980;560005746;M9999;3;;1.7
SSR_P;2013;560014219;560014748;M1010;1;1;1
SSR_P;2013;560014219;560014748;M1320;1;;1
SSR_P;2013;560014219;560014748;N2500;17;;15.3
SSR_P;2013;560014219;560014748;N310H;2;1;2.72
SSR_P;2013;560014219;560014748;NCINF;7;5;11.4
SSR_P;2013;560014219;560014748;M9999;2;1;2
SSR_P;2013;560015422;560002214;M1320;3;;2.02
SSR_P;2013;560015422;560002214;N241P;1;;0.59
SSR_P;2013;560015422;560002214;N2450;;1;0.75
SSR_P;2013;560015422;560002214;N2460;;1;0.4
SSR_P;2013;560015422;560002214;N2500;22;2;20.64
SSR_P;2013;560015422;560002214;N2710;1;;0.32
SSR_P;2013;560015422;560002214;NCINF;13;2;12.15
SSR_P;2013;560015422;560002214;M9999;3;;2.02
SSR_P;2013;570000026;570024794;M1010;1;;1
SSR_P;2013;570000026;570024794;N241P;;1;0.5
SSR_P;2013;570000026;570024794;N2500;8;;8
SSR_P;2013;570000026;570024794;N2710;;1;0.5
SSR_P;2013;570000026;570024794;NCINF;4;;4
SSR_P;2013;570000026;570024794;M9999;1;;1
SSR_P;2013;570000091;750050759;M1010;2;;2
SSR_P;2013;570000091;750050759;N241P;3;3;3
SSR_P;2013;570000091;750050759;N2430;;1;0.5
SSR_P;2013;570000091;750050759;N2450;;1;0.5
SSR_P;2013;570000091;750050759;N2460;;1;0.5
SSR_P;2013;570000091;750050759;N2500;21;2;22.3
SSR_P;2013;570000091;750050759;N2710;1;;1
SSR_P;2013;570000091;750050759;N3120;;1;0.5
SSR_P;2013;570000091;750050759;NCINF;15;4;17.85
SSR_P;2013;570000091;750050759;M9999;2;;2
SSR_P;2013;570000109;570000034;M1180;2;;2
SSR_P;2013;570000109;570000034;M1320;2;;2
SSR_P;2013;570000109;570000034;N241P;1;1;1.73
SSR_P;2013;570000109;570000034;N2450;;1;0.5
SSR_P;2013;570000109;570000034;N2460;3;;2
SSR_P;2013;570000109;570000034;N2500;23;4;24.73
SSR_P;2013;570000109;570000034;N2710;2;1;1.91
SSR_P;2013;570000109;570000034;N3120;;3;1.12
SSR_P;2013;570000109;570000034;NAUT;24;7;20.18
SSR_P;2013;570000109;570000034;NCINF;12;9;14.37
SSR_P;2013;570000109;570000034;M9999;4;;4
SSR_P;2013;570000166;570010173;M1320;;1;0.86
SSR_P;2013;570000166;570010173;MAUT;;1;0.35
SSR_P;2013;570000166;570010173;N241P;;1;0.4
SSR_P;2013;570000166;570010173;N2450;;1;0.36
SSR_P;2013;570000166;570010173;N2460;;1;0.56
SSR_P;2013;570000166;570010173;N2500;8;5;13.62
SSR_P;2013;570000166;570010173;N2710;;3;1.18
SSR_P;2013;570000166;570010173;N3120;;1;0.25
SSR_P;2013;570000166;570010173;NCINF;12;7;14.03
SSR_P;2013;570000166;570010173;M9999;;2;1.21
SSR_P;2013;570000281;570005165;M1010;3;1;3.5
SSR_P;2013;570000281;570005165;M1040;2;2;2.4
SSR_P;2013;570000281;570005165;N241P;0;0;0.95
SSR_P;2013;570000281;570005165;N2460;;1;0.08
SSR_P;2013;570000281;570005165;N2500;9;1;3.14
SSR_P;2013;570000281;570005165;N3120;;1;0.16
SSR_P;2013;570000281;570005165;NCINF;9;1;4.98
SSR_P;2013;570000281;570005165;M9999;5;3;5.9
SSR_P;2013;570000349;570005165;M1120;3;;3
SSR_P;2013;570000349;570005165;M1180;2;;2
SSR_P;2013;570000349;570005165;M1320;7;;7
SSR_P;2013;570000349;570005165;N2460;1;;1
SSR_P;2013;570000349;570005165;N2500;42;15;50.77
SSR_P;2013;570000349;570005165;N2710;1;;0.75
SSR_P;2013;570000349;570005165;NAUT;1;1;0.72
SSR_P;2013;570000349;570005165;NCINF;28;15;36.42
SSR_P;2013;570000349;570005165;M9999;12;;12
SSR_P;2013;570000356;570000919;M1010;;3;1.5
SSR_P;2013;570000356;570000919;N241P;;7;3.5
SSR_P;2013;570000356;570000919;N2500;8;;7.5
SSR_P;2013;570000356;570000919;N3120;;1;0.15
SSR_P;2013;570000356;570000919;NAUT;3;;3
SSR_P;2013;570000356;570000919;NCINF;6;;6
SSR_P;2013;570000356;570000919;M9999;;3;1.5
SSR_P;2013;570000380;570000034;M1040;1;1;1.5
SSR_P;2013;570000380;570000034;M1180;4;;4
SSR_P;2013;570000380;570000034;N241P;8;1;7.31
SSR_P;2013;570000380;570000034;N2430;;1;0.4
SSR_P;2013;570000380;570000034;N2450;1;1;1.8
SSR_P;2013;570000380;570000034;N2460;3;2;3.84
SSR_P;2013;570000380;570000034;N2500;39;3;34.07
SSR_P;2013;570000380;570000034;N3120;;1;0.35
SSR_P;2013;570000380;570000034;NCINF;18;6;22.92
SSR_P;2013;570000380;570000034;M9999;5;1;5.5
SSR_P;2013;570000448;750050759;M1010;;1;0.5
SSR_P;2013;570000448;750050759;M1320;1;2;2.1
SSR_P;2013;570000448;750050759;MAUT;;1;0.38
SSR_P;2013;570000448;750050759;N241P;1;1;1.81
SSR_P;2013;570000448;750050759;N2460;1;1;1.26
SSR_P;2013;570000448;750050759;N2500;20;2;21.3
SSR_P;2013;570000448;750050759;N2710;;1;0.6
SSR_P;2013;570000448;750050759;N3120;;1;0.6
SSR_P;2013;570000448;750050759;NAUT;;1;0.7
SSR_P;2013;570000448;750050759;NCINF;11;6;15.8
SSR_P;2013;570000448;750050759;M9999;1;4;2.98
SSR_P;2013;570000455;570010173;M1010;;1;0.68
SSR_P;2013;570000455;570010173;N241P;;1;0.6
SSR_P;2013;570000455;570010173;N2460;;1;0.05
SSR_P;2013;570000455;570010173;N2710;;1;0.05
SSR_P;2013;570000455;570010173;NAUT;;8;7.03
SSR_P;2013;570000455;570010173;NCINF;;6;4.81
SSR_P;2013;570000455;570010173;M9999;;1;0.68
SSR_P;2013;570000489;750050759;M1320;;1;0.8
SSR_P;2013;570000489;750050759;N241P;1;;1
SSR_P;2013;570000489;750050759;N2500;9;1;9.5
SSR_P;2013;570000489;750050759;N2710;;1;0.3
SSR_P;2013;570000489;750050759;N3120;;1;0.4
SSR_P;2013;570000489;750050759;NCINF;5;1;5.4
SSR_P;2013;570000489;750050759;M9999;;1;0.8
SSR_P;2013;570000547;540019726;M1180;2;1;2.25
SSR_P;2013;570000547;540019726;MAUT;;1;0.5
SSR_P;2013;570000547;540019726;N241P;1;;1
SSR_P;2013;570000547;540019726;N2500;17;4;19.24
SSR_P;2013;570000547;540019726;N2710;;1;0.5
SSR_P;2013;570000547;540019726;N3120;;1;0.5
SSR_P;2013;570000547;540019726;NAUT;22;3;21.23
SSR_P;2013;570000547;540019726;NCINF;17;2;17.44
SSR_P;2013;570000547;540019726;M9999;2;2;2.75
SSR_P;2013;570000562;570011353;M1320;;2;1.5
SSR_P;2013;570000562;570011353;MAUT;;2;0.58
SSR_P;2013;570000562;570011353;N241P;;3;1.22
SSR_P;2013;570000562;570011353;N2430;;2;0.35
SSR_P;2013;570000562;570011353;N2460;;2;1.23
SSR_P;2013;570000562;570011353;N2470;;1;0.6
SSR_P;2013;570000562;570011353;N2500;12;5;15.5
SSR_P;2013;570000562;570011353;N2710;;2;1.4
SSR_P;2013;570000562;570011353;N3120;;1;0.16
SSR_P;2013;570000562;570011353;NAUT;;20;16.89
SSR_P;2013;570000562;570011353;NCINF;8;3;10.64
SSR_P;2013;570000562;570011353;M9999;;4;2.08
SSR_P;2013;570000596;750821092;M1010;1;;0.83
SSR_P;2013;570000596;750821092;M1180;2;;1.25
SSR_P;2013;570000596;750821092;MAUT;1;;1
SSR_P;2013;570000596;750821092;N241P;8;0;7.17
SSR_P;2013;570000596;750821092;N2430;0;2;1.38
SSR_P;2013;570000596;750821092;N2460;1;;1
SSR_P;2013;570000596;750821092;N2470;0;1;0.7
SSR_P;2013;570000596;750821092;NAUT;3;0;2.17
SSR_P;2013;570000596;750821092;NCINF;11;0;11.71
SSR_P;2013;570000596;750821092;M9999;4;;3.08
SSR_P;2013;570000661;570000158;M1010;1;;1
SSR_P;2013;570000661;570000158;M1320;;1;0.9
SSR_P;2013;570000661;570000158;N241P;2;;2
SSR_P;2013;570000661;570000158;N2500;10;8;15.34
SSR_P;2013;570000661;570000158;NAUT;6;4;8.87
SSR_P;2013;570000661;570000158;NCINF;11;4;12.59
SSR_P;2013;570000661;570000158;M9999;1;1;1.9
SSR_P;2013;570000687;570025254;M1010;1;0;1
SSR_P;2013;570000687;570025254;M1040;0;2;1.2
SSR_P;2013;570000687;570025254;N241P;1;3;2.3
SSR_P;2013;570000687;570025254;N2450;0;1;0.8
SSR_P;2013;570000687;570025254;N2460;2;3;3.7
SSR_P;2013;570000687;570025254;N2500;12;2;9.53
SSR_P;2013;570000687;570025254;N2710;1;1;1
SSR_P;2013;570000687;570025254;N3120;;1;0.5
SSR_P;2013;570000687;570025254;NAUT;6;7;8.49
SSR_P;2013;570000687;570025254;NCINF;16;9;19
SSR_P;2013;570000687;570025254;M9999;1;2;2.2
SSR_P;2013;570000794;930019484;M1010;1;0;1
SSR_P;2013;570000794;930019484;M1180;2;1;2.12
SSR_P;2013;570000794;930019484;MAUT;0;2;0.59
SSR_P;2013;570000794;930019484;N241P;9;2;9.88
SSR_P;2013;570000794;930019484;N2450;0;1;0.61
SSR_P;2013;570000794;930019484;N2460;5;0;3.98
SSR_P;2013;570000794;930019484;N2500;6;5;9.63
SSR_P;2013;570000794;930019484;N2710;0;2;0.58
SSR_P;2013;570000794;930019484;N3120;1;0;0.83
SSR_P;2013;570000794;930019484;NAUT;22;12;30.02
SSR_P;2013;570000794;930019484;NCINF;9;2;9.97
SSR_P;2013;570000794;930019484;M9999;3;3;3.71
SSR_P;2013;570000828;570011452;M1010;;2;1
SSR_P;2013;570000828;570011452;M3020;;1;0.15
SSR_P;2013;570000828;570011452;N2460;1;;1
SSR_P;2013;570000828;570011452;N2500;1;;1
SSR_P;2013;570000828;570011452;N2710;1;1;1.6
SSR_P;2013;570000828;570011452;N310H;;1;0.8
SSR_P;2013;570000828;570011452;N3120;1;;1
SSR_P;2013;570000828;570011452;NCINF;8;1;8.96
SSR_P;2013;570000828;570011452;M9999;;3;1.15
SSR_P;2013;570000950;570000398;M1320;0;1;0.4
SSR_P;2013;570000950;570000398;N241P;0;1;0.4
SSR_P;2013;570000950;570000398;N2500;6;0;6
SSR_P;2013;570000950;570000398;N2710;0;1;0.1
SSR_P;2013;570000950;570000398;N3120;0;1;0.15
SSR_P;2013;570000950;570000398;NAUT;;1;0.15
SSR_P;2013;570000950;570000398;NCINF;2;1;2.2
SSR_P;2013;570000950;570000398;M9999;0;1;0.4
SSR_P;2013;570000968;570000430;M1180;;4;1.39
SSR_P;2013;570000968;570000430;N241P;3;;1.44
SSR_P;2013;570000968;570000430;N2460;5;;2.24
SSR_P;2013;570000968;570000430;N2500;22;;15.55
SSR_P;2013;570000968;570000430;N2710;1;;0.25
SSR_P;2013;570000968;570000430;NAUT;1;;1
SSR_P;2013;570000968;570000430;NCINF;18;;14.27
SSR_P;2013;570000968;570000430;M9999;;4;1.39
SSR_P;2013;570000992;570000497;M1180;;1;0.5
SSR_P;2013;570000992;570000497;N2500;;7;5.4
SSR_P;2013;570000992;570000497;N2710;;1;0.25
SSR_P;2013;570000992;570000497;N310H;1;;1
SSR_P;2013;570000992;570000497;NCINF;;8;6.2
SSR_P;2013;570000992;570000497;M9999;;1;0.5
SSR_P;2013;570001057;570023630;M1180;4;;4
SSR_P;2013;570001057;570023630;N2500;18;3;20.1
SSR_P;2013;570001057;570023630;NAUT;4;;4
SSR_P;2013;570001057;570023630;NCINF;16;3;18.1
SSR_P;2013;570001057;570023630;M9999;4;;4
SSR_P;2013;570001099;570023630;M1040;;1;0.8
SSR_P;2013;570001099;570023630;N241P;;2;1
SSR_P;2013;570001099;570023630;NCINF;;4;2.6
SSR_P;2013;570001099;570023630;M9999;;1;0.8
SSR_P;2013;570003079;570010181;M1180;2;2;3.02
SSR_P;2013;570003079;570010181;N2500;11;7;15.95
SSR_P;2013;570003079;570010181;N2710;;1;0.1
SSR_P;2013;570003079;570010181;NAUT;11;8;16.58
SSR_P;2013;570003079;570010181;NCINF;18;5;16.99
SSR_P;2013;570003079;570010181;M9999;2;2;3.02
SSR_P;2013;570003103;540019726;M1180;4;;4
SSR_P;2013;570003103;540019726;N241P;11;3;11.03
SSR_P;2013;570003103;540019726;N2430;;1;0.32
SSR_P;2013;570003103;540019726;N2450;;1;0.87
SSR_P;2013;570003103;540019726;N2460;2;3;4.44
SSR_P;2013;570003103;540019726;N2470;1;;1
SSR_P;2013;570003103;540019726;N2500;32;6;33.86
SSR_P;2013;570003103;540019726;N2710;;1;0.5
SSR_P;2013;570003103;540019726;N310H;;1;0.5
SSR_P;2013;570003103;540019726;N3120;1;;1
SSR_P;2013;570003103;540019726;NCINF;15;5;17.27
SSR_P;2013;570003103;540019726;M9999;4;;4
SSR_P;2013;570004275;750050759;M1010;;2;0.55
SSR_P;2013;570004275;750050759;M1180;3;0;3
SSR_P;2013;570004275;750050759;N241P;8;;8
SSR_P;2013;570004275;750050759;N2460;4;;4
SSR_P;2013;570004275;750050759;N2500;11;1;10.86
SSR_P;2013;570004275;750050759;N2710;;1;0.3
SSR_P;2013;570004275;750050759;N310H;2;;2
SSR_P;2013;570004275;750050759;N3120;;1;0.5
SSR_P;2013;570004275;750050759;NAUT;2;;2
SSR_P;2013;570004275;750050759;NCINF;1;;1
SSR_P;2013;570004275;750050759;M9999;3;2;3.55
SSR_P;2013;570005215;570005165;M1040;1;;1.1
SSR_P;2013;570005215;570005165;M1180;1;1;1.8
SSR_P;2013;570005215;570005165;M1320;3;;3
SSR_P;2013;570005215;570005165;N2500;15;17;24.24
SSR_P;2013;570005215;570005165;N3120;1;;0.75
SSR_P;2013;570005215;570005165;NAUT;5;5;7.9
SSR_P;2013;570005215;570005165;NCINF;7;16;17.68
SSR_P;2013;570005215;570005165;M9999;5;1;5.9
SSR_P;2013;570009670;570000307;M1180;;1;0.8
SSR_P;2013;570009670;570000307;M1320;;2;1.3
SSR_P;2013;570009670;570000307;N241P;;5;2.75
SSR_P;2013;570009670;570000307;N2450;;1;0.5
SSR_P;2013;570009670;570000307;N2460;;1;0.5
SSR_P;2013;570009670;570000307;N2500;;17;14.8
SSR_P;2013;570009670;570000307;N2710;;1;0.4
SSR_P;2013;570009670;570000307;N3120;;1;0.5
SSR_P;2013;570009670;570000307;NAUT;;6;3.5
SSR_P;2013;570009670;570000307;NCINF;;12;10
SSR_P;2013;570009670;570000307;M9999;;3;2.1
SSR_P;2013;570012369;570011387;M1010;1;;0.9
SSR_P;2013;570012369;570011387;MAUT;1;;0.17
SSR_P;2013;570012369;570011387;N2500;6;1;6.9
SSR_P;2013;570012369;570011387;N2710;;1;0.5
SSR_P;2013;570012369;570011387;NAUT;43;6;7.56
SSR_P;2013;570012369;570011387;NCINF;8;2;7
SSR_P;2013;570012369;570011387;M9999;2;;1.07
SSR_P;2013;570012633;540019726;M1010;2;1;2.33
SSR_P;2013;570012633;540019726;M1070;;1;0.5
SSR_P;2013;570012633;540019726;N2450;4;1;3.5
SSR_P;2013;570012633;540019726;N2500;4;8;6.5
SSR_P;2013;570012633;540019726;N2710;;1;0.5
SSR_P;2013;570012633;540019726;N310H;2;1;2.7
SSR_P;2013;570012633;540019726;NCINF;4;7;7.8
SSR_P;2013;570012633;540019726;M9999;2;2;2.83
SSR_P;2013;570020578;570023630;M1320;;1;0.9
SSR_P;2013;570020578;570023630;N241P;;1;0.8
SSR_P;2013;570020578;570023630;N2460;1;;1
SSR_P;2013;570020578;570023630;N2500;9;2;10.3
SSR_P;2013;570020578;570023630;N2710;;1;0.95
SSR_P;2013;570020578;570023630;NAUT;1;4;3.52
SSR_P;2013;570020578;570023630;NCINF;11;3;13.2
SSR_P;2013;570020578;570023630;M9999;;1;0.9
SSR_P;2013;570026682;570005165;M1180;2;1;2.2
SSR_P;2013;570026682;570005165;N241P;2;;2
SSR_P;2013;570026682;570005165;N2500;;11;4.98
SSR_P;2013;570026682;570005165;NAUT;;2;0.5
SSR_P;2013;570026682;570005165;NCINF;1;16;9.37
SSR_P;2013;570026682;570005165;M9999;2;1;2.2
SSR_P;2013;580004836;580780039;M1320;1;1;1.31
SSR_P;2013;580004836;580780039;N241P;0;15;1.4
SSR_P;2013;580004836;580780039;N2430;0;1;0.1
SSR_P;2013;580004836;580780039;N2450;0;1;0.4
SSR_P;2013;580004836;580780039;N2460;0;0;0.05
SSR_P;2013;580004836;580780039;N2500;13;6;13.83
SSR_P;2013;580004836;580780039;N2710;0;1;0.75
SSR_P;2013;580004836;580780039;NAUT;1;0;1
SSR_P;2013;580004836;580780039;NCINF;11;4;12.44
SSR_P;2013;580004836;580780039;M9999;1;1;1.31
SSR_P;2013;580780138;580000024;M1010;;1;0.1
SSR_P;2013;580780138;580000024;N2460;;1;0.09
SSR_P;2013;580780138;580000024;N2500;1;;1
SSR_P;2013;580780138;580000024;NCINF;1;;1
SSR_P;2013;580780138;580000024;M9999;;1;0.1
SSR_P;2013;580780187;580000057;M1010;;3;0.5
SSR_P;2013;580780187;580000057;N241P;;2;0.6
SSR_P;2013;580780187;580000057;N2500;4;1;4.75
SSR_P;2013;580780187;580000057;NAUT;;1;0.5
SSR_P;2013;580780187;580000057;NCINF;5;1;5.8
SSR_P;2013;580780187;580000057;M9999;;3;0.5
SSR_P;2013;580780203;580000073;M1010;1;1;1.5
SSR_P;2013;580780203;580000073;M1040;;1;0.06
SSR_P;2013;580780203;580000073;M1070;;1;0.03
SSR_P;2013;580780203;580000073;N241P;1;;1
SSR_P;2013;580780203;580000073;N2450;1;;1
SSR_P;2013;580780203;580000073;N2500;1;;1
SSR_P;2013;580780203;580000073;N3120;;1;0.5
SSR_P;2013;580780203;580000073;NAUT;12;1;12.5
SSR_P;2013;580780203;580000073;NCINF;7;2;8
SSR_P;2013;580780203;580000073;M9999;1;3;1.59
SSR_P;2013;580971349;580002129;M1040;;1;0.21
SSR_P;2013;580971349;580002129;M1070;;1;0.03
SSR_P;2013;580971349;580002129;M1180;;3;1.5
SSR_P;2013;580971349;580002129;MAUT;;1;0.5
SSR_P;2013;580971349;580002129;N241P;;5;1.44
SSR_P;2013;580971349;580002129;N2450;;1;0.54
SSR_P;2013;580971349;580002129;N2460;;1;0.12
SSR_P;2013;580971349;580002129;N2500;13;6;14.67
SSR_P;2013;580971349;580002129;N2710;;1;0.5
SSR_P;2013;580971349;580002129;N3120;;1;0.28
SSR_P;2013;580971349;580002129;NAUT;15;18;25.82
SSR_P;2013;580971349;580002129;NCINF;10;6;12.26
SSR_P;2013;580971349;580002129;M9999;;6;2.24
SSR_P;2013;580972008;580000628;M1010;1;;1
SSR_P;2013;580972008;580000628;M1180;4;;4
