BOR;AN;FI;FI_EJ;AUTOR;LACTA;LIT_OBS;LIT_NEO;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO;SEJ0_NEO;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;JOU_OBS;JOU_NEO;JOU_SIN;JOU_REA;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMUDC;ACCMU;ACCUNDC;ENFTR;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2013;790000087;790000012;NIV2;;38;14;4;;11;2244;258;353;37;234;74;0;0;8619;3775;611;0;1664;7660;276;1671;1;1640;0;24;6;0;3837;5147;3459;31;2;1;487;439;340;55;15;0;0;0
PERINAT;2013;790000095;790006654;NIV2;;18;4;0;0;3;1447;292;219;4;0;0;0;0;4934;1593;0;0;999;4630;103;727;2;985;0;14;1;0;2424;3569;147;28;0;1;106;124;50;56;2;11;0;0
PERINAT;2013;790000103;790006654;CPPR;;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;59;1137;21;;;0;;;;;;0;0;
PERINAT;2013;790003537;790006654;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;1759;1177;0;0;0;;;;;;0;0;0
PERINAT;2013;790009948;790001242;NIV1;;16;;;;2;839;55;0;0;0;0;0;0;3194;0;0;0;686;2947;154;811;0;679;1;7;0;0;;;;4;0;1;85;105;55;30;;0;0;0
PERINAT;2013;800000143;800000028;NIV2;;30;7;;;3;1695;152;217;15;0;0;0;0;7378;1969;0;0;1242;6508;269;1764;1;1227;0;15;6;0;8274;6847;145;7;0;1;307;310;130;6;0;4;0;0
PERINAT;2013;800000192;800000044;NIV3;;0;15;15;10;;0;0;424;10;424;10;320;19;0;4656;4656;2802;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;;;;;;0;0;0
PERINAT;2013;800000200;800000051;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
PERINAT;2013;800000226;800000069;CPPR;;0;;;;0;5;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1720;2556;;0;0;1;31;6;31;0;;0;0;0
PERINAT;2013;800000432;800000093;NIV1;;15;;;;2;806;49;0;0;0;0;0;0;3108;0;0;0;534;2672;125;780;1;529;0;5;1;0;10010;1572;16;6;0;1;105;132;64;3;0;1;0;0
PERINAT;2013;800002610;800000044;NIV3;EXT;50;10;;;7;3064;215;383;15;0;0;0;0;15421;2915;0;0;2236;12761;431;3688;84;2180;2;56;66;0;16236;3793;120;77;0;1;1322;1294;959;94;11;69;1;269
PERINAT;2013;800009920;800003071;NIV2;;68;12;;;6;3529;200;321;4;0;0;0;0;17090;2638;0;0;2678;14231;474;3352;0;2647;0;31;12;0;;;;6;0;0;;;;;;3;1;543
PERINAT;2013;810000224;810000471;NIV1;;18;;;;3;727;92;0;0;0;0;0;0;2744;0;0;0;520;2419;87;546;0;517;0;3;1;0;;;;5;0;1;144;127;86;;;6;0;0
PERINAT;2013;810000505;810000331;NIV2;;24;6;;;;1690;114;251;25;0;0;0;0;6982;1593;0;0;1252;5940;219;1506;5;1232;0;20;8;0;;;;71;197;1;386;414;188;;;2;0;0
PERINAT;2013;810000521;810000380;NIV2;;30;6;;;4;1983;242;239;20;0;0;0;0;8176;1746;0;0;1398;6728;243;1647;9;1383;0;15;14;0;5079;7390;1243;30;125;1;441;384;241;12;0;41;0;0
PERINAT;2013;810000562;810000455;NIV1;;16;;;;3;834;96;0;0;0;0;0;0;2934;0;0;0;643;2710;88;517;0;636;0;7;4;0;4464;2459;663;40;0;1;143;143;75;68;0;2;0;0
PERINAT;2013;820000032;820000016;NIV2;;25;8;0;0;2;1020;90;250;24;0;0;0;0;4250;2214;0;0;689;3613;144;1208;9;678;0;11;5;0;10539;3033;104;22;0;1;205;192;112;12;1;6;0;0
PERINAT;2013;820000040;820000081;NIV1;;15;;;;;975;132;0;0;0;0;0;0;3751;0;0;0;678;3157;149;923;0;670;0;8;5;0;;;;14;0;1;392;356;221;171;;3;0;0
PERINAT;2013;820000057;820000131;NIV1;;20;;;;;1184;117;0;0;0;0;0;0;4170;0;0;0;878;3732;166;989;0;868;0;10;2;0;;;;17;0;1;197;187;113;84;;6;0;0
PERINAT;2013;830000279;830100517;NIV1;;15;;;;2;1147;84;0;0;0;0;0;0;4033;0;0;0;844;3542;91;530;0;839;0;5;5;0;6755;2845;;20;0;1;425;421;276;10;;1;0;0
PERINAT;2013;830000287;830100525;NIV2;;21;4;;;3;1355;148;108;10;0;0;0;0;4481;731;0;0;988;3938;174;958;2;973;0;15;7;0;12112;3568;271;98;0;1;474;503;286;37;0;1;0;0
PERINAT;2013;830000295;830100533;NIV1;;20;;;;4;1499;135;0;0;0;0;0;0;5360;0;0;0;1141;4917;263;1447;0;1136;0;5;7;0;7156;4468;333;11;0;1;303;264;75;0;3;1;0;0
PERINAT;2013;830000311;830100566;NIV2;;33;9;;;5;2026;116;173;7;0;0;0;0;7883;1618;0;0;1473;6772;281;1732;3;1458;0;15;3;0;7091;5568;172;12;0;1;363;324;148;29;7;2;0;0
PERINAT;2013;830000337;830100590;NIV1;;15;;;;3;693;71;0;0;0;0;0;0;2650;0;0;0;488;2284;95;560;0;483;0;5;5;0;978;2092;585;6;0;1;224;176;159;0;2;17;0;0
PERINAT;2013;830000345;830100616;NIV2;;44;18;6;;6;3852;369;813;17;373;18;0;0;14612;7169;2549;0;2805;12277;560;3564;5;2726;3;79;25;0;9888;6999;171;199;1;1;746;575;253;79;2;19;0;0
PERINAT;2013;830100251;830000063;;;;;;;;8;6;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;15;16;12;;;0;0;0
PERINAT;2013;830100434;830000196;NIV1;;38;;;;4;2583;876;0;0;0;0;0;0;7228;0;0;0;1518;6775;403;2342;1;1502;1;16;6;0;;;;11;0;1;1130;969;718;4;;12;0;0
PERINAT;2013;830100459;830000212;;;;;;;;50;42;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;90;147;27;;;0;1;296
PERINAT;2013;830100475;830000238;;;0;;;;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;8;24;;;;0;0;0
PERINAT;2013;830100608;830100616;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3125;211;;0;0;0;;34;;;;0;0;0
PERINAT;2013;840000285;840000608;NIV2;;37;6;;;4;2168;282;284;8;0;0;0;0;8619;1686;0;0;1628;7777;460;2906;27;1606;0;22;2;0;;;;22;0;1;383;456;213;1;0;6;1;393
PERINAT;2013;840000343;840000012;NIV1;;9;;;;2;402;34;0;0;0;0;0;0;1509;0;0;0;291;1375;65;388;1;286;1;5;0;0;2165;1197;1363;8;0;1;93;83;57;1;1;0;0;0
PERINAT;2013;840000392;840000046;NIV1;;19;;;;4;1690;109;0;0;0;0;0;0;6716;0;0;0;1317;5976;203;1306;0;1309;0;8;6;0;4164;7265;79;21;0;1;290;273;85;21;4;0;0;0
PERINAT;2013;840000418;840004659;NIV1;;18;;;;4;1137;189;0;0;0;0;0;0;3933;0;0;0;668;3258;138;890;1;662;0;6;3;0;;;;7;0;1;351;351;242;;;1;0;0
PERINAT;2013;840000483;840000087;NIV1;;25;;;;3;1698;173;0;0;0;0;0;0;6582;0;0;0;1240;5836;243;1536;0;1232;0;8;4;0;5940;5008;97;21;0;1;316;299;273;8;3;1;0;0
PERINAT;2013;840000491;130041916;NIV1;;18;;;;5;1024;99;0;0;0;0;0;0;4372;0;0;0;751;3892;141;971;0;746;0;5;5;0;4103;1202;;13;0;1;217;272;100;9;3;20;0;0
PERINAT;2013;840000525;840000111;CPPR;;0;;;;;3;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;534;42;484;0;0;0;;;;;;0;0;0
PERINAT;2013;840000533;840000129;CPPR;;0;;;;;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3658;1004;109;0;0;1;55;45;55;0;0;0;0;0
PERINAT;2013;840001861;840006597;NIV2;;48;23;6;;5;3890;246;847;60;264;49;0;0;16598;6284;1006;0;2839;13643;539;3855;0;2786;0;53;23;0;14906;2205;;74;0;1;603;581;241;57;11;5;0;0
PERINAT;2013;840013270;840003651;;;0;0;0;0;0;14;12;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;14;14;14;;;0;0;0
PERINAT;2013;850000118;850013244;NIV1;;23;;;;;947;48;0;0;0;0;0;0;4292;0;0;0;784;3922;147;873;0;774;1;10;3;0;;;;42;0;0;;;;;;13;0;0
PERINAT;2013;850000142;850000019;NIV2;;54;18;6;;5;4847;1418;540;97;264;48;0;0;15397;5608;1142;0;2625;13161;488;3638;10;2577;3;48;7;0;5103;4265;5;19;0;1;785;754;466;35;;12;0;0
PERINAT;2013;850000175;850009010;NIV1;;16;;;;3;1234;170;0;0;0;0;0;0;4109;0;0;0;866;3746;143;719;0;866;0;0;2;0;4877;4053;337;6;0;1;119;150;43;8;0;4;0;0
PERINAT;2013;850000209;850000019;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2848;2178;82;0;0;1;54;40;25;0;0;0;0;0
PERINAT;2013;850000225;850000019;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;1534;218;0;0;0;;;;;;0;0;0
PERINAT;2013;850000241;850000084;NIV1;;15;;;;3;920;79;0;0;0;0;0;0;3484;0;0;0;618;2887;100;610;0;614;0;4;1;0;8820;1840;;15;0;1;121;108;75;3;0;2;0;0
PERINAT;2013;850009630;850000035;NIV1;;20;;;;2;1033;51;0;0;0;0;0;0;4202;0;0;0;827;3849;158;1017;0;818;0;9;0;0;9517;5840;;17;0;1;131;83;110;;0;0;0;0
PERINAT;2013;860000025;860780063;NIV1;;26;;;;4;1465;95;0;0;0;0;0;0;5529;0;0;0;1157;5109;143;869;0;1144;1;13;3;0;7861;10104;1;32;0;1;223;219;148;23;1;1;0;0
PERINAT;2013;860000033;860780071;CPPR;;0;;;;;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;497;2297;76;0;0;1;9;15;9;0;0;0;0;0
PERINAT;2013;860000058;860780097;CPPR;;0;;;;;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2816;1470;55;0;0;0;;;;;;0;0;0
PERINAT;2013;860000223;860013077;NIV3;EXT;44;18;9;12;;4026;895;390;5;293;4;360;32;15508;5745;2986;3644;2271;12131;379;3202;61;2200;3;71;49;0;6565;5604;3;84;0;1;614;;263;80;1;40;1;266
PERINAT;2013;860780568;860000140;NIV2;;57;4;0;0;4;1668;147;363;11;0;0;0;0;6676;1032;0;0;1288;5995;260;1512;0;1280;1;8;4;0;;;;9;0;1;206;206;132;74;0;16;0;0
PERINAT;2013;870000098;870000023;NIV1;;12;;;;3;522;35;0;0;0;0;0;0;2068;0;0;0;416;1926;71;410;0;412;1;4;3;0;4138;1911;274;6;0;1;36;28;36;0;0;0;0;0
PERINAT;2013;870000270;870000031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7;;7;;;0;0;
PERINAT;2013;870000411;870017415;NIV1;;28;;;;;1429;64;0;0;0;0;0;0;6339;0;0;0;1151;5670;244;1428;0;1144;0;7;4;0;;;;3;0;1;71;75;46;1;;9;0;0
PERINAT;2013;870014859;870000015;NIV3;INT;50;23;6;10;5;3680;216;475;10;255;14;169;17;17559;6400;2795;2147;2656;14642;607;4712;49;2580;2;76;30;0;41874;12496;1179;15;0;1;962;908;523;21;0;19;1;436
PERINAT;2013;880000021;880007059;NIV2;;12;9;3;;3;917;66;222;20;68;2;0;0;4127;2313;715;0;626;3205;128;961;15;612;0;14;6;0;10331;3814;;12;1;1;200;202;144;2;0;7;0;0
PERINAT;2013;880000039;880780069;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745;417;0;;;0;;;;;;;0;
PERINAT;2013;880000047;880780077;NIV1;;20;;;;2;1011;83;0;0;0;0;0;0;4263;0;0;0;667;3557;100;704;0;661;2;6;3;0;4997;3751;130;13;22;1;215;209;182;6;0;1;0;0
PERINAT;2013;880000054;880007299;NIV1;;15;;;;2;628;76;0;0;0;0;0;0;2232;0;0;0;431;1930;72;483;0;429;0;2;0;0;6634;618;29;6;0;1;100;;65;3;;2;0;0
PERINAT;2013;880000062;880780093;NIV2;;20;6;;;3;1256;72;181;5;0;0;0;0;5354;1519;0;0;898;4493;188;1292;1;892;0;6;4;0;4566;4316;160;60;0;1;198;203;145;9;0;0;0;0
PERINAT;2013;880780135;880780150;NIV1;;45;;;;5;1768;214;0;0;0;0;0;0;6663;0;0;0;1256;5797;280;1630;0;1245;0;11;6;0;;;;7;0;1;285;287;106;;;10;1;100
PERINAT;2013;890975527;890000037;NIV2;;47;12;6;;5;5243;2453;403;18;130;8;0;0;12425;4012;1817;0;2116;10200;214;1475;0;2078;2;38;8;0;22552;1407;0;31;9;1;403;406;2;40;0;3;0;0
PERINAT;2013;890975535;890000409;CPPR;;0;;;;;5;4;0;0;0;0;0;0;1;0;0;0;2;2;0;0;0;2;0;0;0;0;1270;1820;105;0;0;0;;5;;;;0;0;0
PERINAT;2013;890975543;890000417;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;671;1258;4;0;0;1;116;106;116;0;0;0;0;0
PERINAT;2013;890975550;890970569;NIV2;;26;6;0;0;4;1859;134;237;11;0;0;0;0;7317;1934;0;0;1336;6389;239;1613;1;1320;1;16;9;0;7456;7151;275;24;1;1;350;301;240;;3;3;0;0
PERINAT;2013;900000167;900000365;NIV2;;42;12;6;0;5;2936;366;508;24;308;22;0;0;12133;4796;2821;0;2005;10449;379;2918;5;1954;4;51;16;0;;;;11;0;1;459;529;404;21;0;13;0;0
PERINAT;2013;910000272;910110014;NIV2;;27;6;;;3;1925;257;331;17;0;0;0;0;7694;1803;0;0;1263;6343;286;1923;3;1240;0;23;9;0;3250;5028;420;12;0;1;326;349;156;35;;2;0;0
PERINAT;2013;910000280;910019447;NIV1;;15;;;;2;641;81;0;0;0;0;0;0;2553;0;0;0;459;2245;76;572;0;453;0;6;0;0;4980;2559;71;11;0;1;112;136;40;;;0;0;0
PERINAT;2013;910000298;910110055;NIV2;;50;18;6;0;4;2706;136;478;6;152;6;0;0;11348;4690;1697;0;1893;8954;368;2416;7;1857;0;36;14;0;10348;10150;113;60;0;1;749;760;378;369;0;2;0;0
PERINAT;2013;910000306;910110063;NIV2;;25;9;3;;3;1592;65;420;22;136;10;0;0;6170;2901;1285;0;1357;5771;264;1429;0;1337;0;20;3;0;7071;19505;;45;11;1;104;;32;6;6;2;0;0
PERINAT;2013;910001973;910019447;NIV2;;24;6;;;3;1357;107;304;27;0;0;0;0;6133;1784;0;0;1016;5321;280;2109;4;992;0;24;2;0;4634;1801;48;16;0;1;254;252;132;;;0;0;0
PERINAT;2013;910020254;910002773;NIV3;;84;52;12;10;;5645;139;1015;20;313;17;335;28;26260;12908;3887;2737;4573;22930;1048;7179;0;4444;5;129;46;0;;;;43;95;1;727;535;331;;24;16;0;0
PERINAT;2013;910300144;910000447;NIV1;;20;;;;3;1123;85;0;0;0;0;0;0;4934;0;0;0;828;4213;202;1371;0;821;1;7;1;0;;;;4;0;1;330;201;143;183;;7;0;0
PERINAT;2013;910300177;910000462;NIV1;;28;;;;;1266;82;0;0;0;0;0;0;5073;0;0;0;966;4439;194;1157;0;957;0;9;2;0;;;;12;0;1;192;205;108;;;3;0;0
PERINAT;2013;910300219;910003888;NIV1;;18;;;;3;1078;94;0;0;0;0;0;0;4105;0;0;0;777;3496;183;1138;1;768;0;9;3;0;;;;15;0;1;161;169;;;;0;0;0
PERINAT;2013;910300359;910000587;NIV1;;25;;;;3;1043;65;0;0;0;0;0;0;3944;0;0;0;789;3424;213;1175;0;786;1;3;2;0;;;;11;0;1;441;417;218;223;;0;0;0
PERINAT;2013;910803543;910017615;NIV2;;30;6;;;3;1633;143;170;9;0;0;0;0;6702;912;0;0;1308;6170;272;1607;0;1301;0;7;2;0;;;;9;0;1;350;354;188;;;0;0;0
PERINAT;2013;910805357;910001643;NIV1;;22;;;;3;1226;164;0;0;0;0;0;0;4373;0;0;0;826;3803;286;1615;0;821;0;5;4;0;;;;9;0;1;266;226;;;;5;0;0
PERINAT;2013;920000577;920110020;NIV1;;24;;;;4;1774;296;0;0;0;0;0;0;5777;0;0;0;1288;5355;183;960;1;1280;0;8;6;0;;;;65;0;1;361;380;221;140;;0;0;0
PERINAT;2013;920000585;920026374;NIV2;;36;17;3;0;5;2832;247;375;6;170;5;0;0;10684;5514;2715;0;2223;9433;445;2420;0;2174;0;49;11;0;9128;2147;;101;0;1;94;62;52;;0;5;1;0
PERINAT;2013;920000619;920009909;NIV2;;28;;;;5;2126;262;8;0;0;0;0;0;7560;25;0;0;1635;7016;236;1326;0;1625;0;10;5;0;11874;7634;;49;0;1;62;41;27;;;2;0;0
PERINAT;2013;920000627;920009909;NIV2;;23;6;;;4;2161;197;366;33;0;0;0;0;8399;2266;0;0;1458;6596;370;2252;4;1416;4;42;6;0;13820;6289;;63;0;1;352;315;137;;;6;1;556
PERINAT;2013;920000643;920150034;NIV2;;45;12;;;8;3416;222;379;19;0;0;0;0;14437;2759;0;0;2620;12420;573;3416;4;2594;0;26;8;0;10333;4599;;34;0;1;338;336;173;;;2;0;0
PERINAT;2013;920000650;920150059;NIV2;;48;15;3;;9;3853;335;3234;32;147;9;0;0;14496;14977;835;0;3065;13132;705;3993;6;2999;1;66;14;0;16153;13109;0;96;0;0;;;;;;14;0;0
PERINAT;2013;920100021;750712184;NIV3;;60;32;12;16;5;4495;422;990;55;152;17;501;55;18933;7220;1167;5889;2884;14815;724;5351;21;2741;8;143;101;0;26116;9395;;109;0;1;937;1012;364;83;29;127;1;814
PERINAT;2013;920100039;750712184;NIV2;;35;6;;;4;2073;127;250;9;0;0;0;0;8359;1414;0;0;1439;6786;306;1902;0;1422;1;17;16;0;2408;7467;;39;0;1;533;488;295;63;;11;0;0
PERINAT;2013;920100047;750712184;NIV3;;56;43;15;10;6;4082;172;588;17;358;24;287;10;17783;8068;4521;3129;3117;15033;691;4564;9;3011;4;106;38;0;6303;7923;1516;74;0;1;1246;1300;240;;262;17;0;0
PERINAT;2013;920100062;750712184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;545;464;267;;;0;0;
PERINAT;2013;920300043;920001526;NIV2;;52;6;6;;11;5174;1677;356;29;356;29;0;0;14003;1902;1902;0;3082;12956;528;2752;8;3051;3;31;7;0;;;;214;0;1;583;560;;;;0;0;0
PERINAT;2013;920300209;920000775;NIV2;;33;6;;;4;1410;123;190;8;0;0;0;0;6141;1252;0;0;1038;5079;243;1663;5;1029;0;9;5;0;;;;35;0;1;550;557;357;;;20;0;0
PERINAT;2013;920300365;920815388;;;1;;;;;48;47;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;306;355;;;;0;0;0
PERINAT;2013;920300415;920000890;NIV1;;24;;;;4;952;79;0;0;0;0;0;0;3924;0;0;0;739;3298;228;1294;0;738;0;1;1;0;;;;11;0;1;120;74;5;;;3;0;0
PERINAT;2013;920300597;920000940;NIV1;;20;;;;3;461;34;0;0;0;0;0;0;1921;0;0;0;316;1530;60;452;0;313;0;3;0;0;;;;3;0;1;119;93;51;2;;0;0;0
PERINAT;2013;920300670;920000965;NIV1;;28;;;;5;560;92;0;0;0;0;0;0;1984;0;0;0;440;1924;178;902;0;439;0;1;1;0;;;;8;0;1;6;11;;;;2;0;0
PERINAT;2013;920300712;920810736;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;;;;;;0;1;1532
PERINAT;2013;920300787;920000981;NIV1;;15;;;;2;920;136;0;0;0;0;0;0;3575;0;0;0;693;3319;309;1698;0;685;0;8;12;0;;;;18;0;0;;0;;;;10;1;1106
PERINAT;2013;920300837;920001005;NIV1;;18;;;;2;811;84;0;0;0;0;0;0;2967;0;0;0;627;2708;226;1113;0;626;0;1;1;0;;;;29;0;1;157;147;;;1;0;0;0
PERINAT;2013;930000286;930021480;NIV2;;34;12;3;0;5;3059;292;388;35;131;28;0;0;11315;3279;730;0;2349;10332;556;3192;7;2310;2;39;19;0;1624;;;32;0;1;344;384;190;;0;6;0;0
PERINAT;2013;930000302;930110036;NIV3;;58;8;3;17;6;3993;248;178;2;36;0;565;13;18617;2962;549;5735;3058;15839;640;4801;99;2989;1;69;26;0;24503;26697;;47;1;1;1116;975;537;100;;15;0;0
PERINAT;2013;930000328;930110051;NIV3;;29;12;9;8;7;5204;328;828;23;320;27;262;12;22814;6389;2211;3701;3921;19558;955;6892;1;3853;6;68;49;0;10944;14212;;74;0;1;1017;932;212;75;;83;1;0
PERINAT;2013;930000336;930110069;NIV2;INT;40;12;9;;5;3316;113;524;34;282;29;0;0;13765;4069;1389;0;2244;10774;425;2841;0;2203;0;41;18;0;;;;26;0;1;906;981;552;;;22;0;0
PERINAT;2013;930100037;750712184;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1186;227;0;0;0;1;659;560;169;72;0;0;0;0
PERINAT;2013;930100045;750712184;NIV2;EXT;40;20;9;;1;3641;612;787;17;243;12;0;0;14176;6060;2970;0;2385;11987;546;4158;1;2340;1;45;38;0;73044;9466;4195;184;0;1;659;815;176;72;0;18;1;502
PERINAT;2013;930150032;930000815;NIV1;;26;;;;3;1909;171;0;0;0;0;0;0;7838;0;0;0;1637;7565;233;1390;2;1629;0;8;8;0;14868;7603;;48;0;1;997;947;173;160;;27;0;0
PERINAT;2013;930300025;930000393;NIV2;;24;6;0;0;4;1381;106;207;3;0;0;0;0;5532;1983;0;0;1096;4980;297;1800;2;1083;0;13;8;0;;;;14;0;1;190;198;30;0;2;1;0;0
PERINAT;2013;930300116;930000427;NIV2;;60;21;9;;5;3990;284;355;0;133;1;0;0;16148;6322;1208;0;2892;13526;679;4223;20;2836;2;56;19;0;;;;27;0;1;506;467;290;0;;6;1;265
PERINAT;2013;930300298;930000518;NIV1;;30;;;;4;2151;262;0;0;0;0;0;0;7585;0;0;0;1495;6267;292;1655;2;1481;0;14;3;0;;;;24;0;1;406;305;;406;;2;0;0
PERINAT;2013;930300553;930000633;NIV2;;55;12;;;5;2829;266;330;16;0;0;0;0;14311;3139;0;0;1779;9522;484;3859;2;1762;1;17;19;0;;;;26;0;1;519;594;53;519;0;9;0;0
PERINAT;2013;930300595;930000658;NIV1;;26;;;;3;1199;126;0;0;0;0;0;0;4827;0;0;0;798;4029;232;1423;1;798;0;0;6;0;;;;5;0;1;213;248;112;6;3;0;0;0
PERINAT;2013;940000573;940110018;NIV3;INT;72;27;9;10;7;4489;212;1196;19;222;6;405;34;22248;12518;2813;2769;3011;16509;731;5709;22;2888;3;123;48;0;14733;5951;1064;115;1366;1;400;343;334;48;18;44;1;103
PERINAT;2013;940000599;940110042;NIV2;INT;46;15;5;;5;3077;175;661;51;516;74;0;0;11646;4500;1651;0;2470;10190;524;2975;5;2426;1;44;25;0;13180;6514;63;174;0;1;346;371;32;40;7;19;0;0
PERINAT;2013;940006679;940017338;NIV1;;48;;;;9;2677;100;0;0;0;0;0;0;10606;0;0;0;2141;9187;495;2807;1;2125;0;16;10;0;;;;20;0;1;162;179;;;11;1;0;0
PERINAT;2013;940016868;940016819;NIV2;;45;10;;;5;3636;248;734;122;0;0;0;0;11275;3424;0;0;2794;9791;617;2784;15;2751;1;43;23;0;;;;528;0;1;551;551;208;343;;10;0;0
PERINAT;2013;940100043;750712184;NIV3;;61;24;12;8;12;4773;562;865;14;259;19;336;12;21371;6256;1596;2852;3458;18794;786;6231;3;3338;11;120;48;0;21810;10787;;109;0;1;976;1016;198;138;18;60;0;0
PERINAT;2013;940120017;750821092;NIV1;;18;;;;3;1254;43;0;0;0;0;0;0;4520;0;0;0;1040;4104;201;1111;2;1036;1;4;2;0;;;;31;0;1;90;5;2;;;3;0;0
PERINAT;2013;940300031;940000706;;;0;;;;;68;48;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;59;83;;;;0;0;0
PERINAT;2013;940300270;940000771;NIV2;;60;6;;;;3669;542;316;2;0;0;0;0;13687;2057;0;0;2739;12305;770;4482;12;2707;0;32;8;0;;;;10;0;1;298;412;72;;;4;0;0
PERINAT;2013;940300379;940000805;NIV1;;19;;;;2;1342;103;0;0;0;0;0;0;4914;0;0;0;1113;4576;225;1255;2;1106;0;7;5;0;;;;35;0;1;288;289;;;1;0;0;0
PERINAT;2013;940300445;940000854;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;1;4;1;0;;0;0;0
PERINAT;2013;940300551;940000912;NIV2;;34;8;;;;1884;177;189;13;0;0;0;0;7339;1588;0;0;1372;6386;336;2112;7;1365;0;7;6;0;;;;10;0;1;809;650;195;;;6;1;247
PERINAT;2013;940813033;940001894;;;;;;;;12;10;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;66;112;62;4;;0;0;0
PERINAT;2013;950000307;950110015;NIV3;INT;60;17;5;6;4;4183;418;322;5;146;1;124;6;16270;5100;1315;1393;3136;14258;534;3550;28;3067;6;69;30;0;;66514;;58;15;1;482;415;211;58;0;14;1;0
PERINAT;2013;950000315;950001370;NIV2;;18;6;;;5;1381;109;336;4;0;0;0;0;6015;2215;0;0;1072;5417;215;1322;1;1059;0;13;4;0;;4753;87;7;0;1;252;189;135;;1;58;0;0
PERINAT;2013;950000323;950013870;NIV2;;;;;;;46;35;0;0;0;0;0;0;43;0;0;0;1;7;0;0;0;1;0;0;1;0;683;0;0;0;1;1;137;148;0;15;;1;0;0
PERINAT;2013;950000331;950110049;NIV2;;46;21;6;;5;3244;132;427;28;172;18;0;0;13192;5397;1894;0;2270;10509;531;3021;0;2221;0;49;19;0;8748;2541;0;20;0;1;280;209;63;0;3;8;0;0
PERINAT;2013;950000356;950013870;NIV2;INT;30;15;6;;5;2734;35;365;11;147;7;0;0;11006;3791;1012;0;2412;10087;406;2119;10;2384;0;28;10;0;9645;8341;343;127;427;1;149;133;149;2;;10;0;0
PERINAT;2013;950000364;950110080;NIV3;INT;81;18;6;8;8;5915;434;614;4;148;2;165;3;25920;7892;1894;2405;4695;22828;948;6691;1;4589;4;106;64;0;;;;323;820;1;537;452;121;;5;38;0;0
PERINAT;2013;950300095;950000455;;;0;;;;1;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;17;19;;;;0;0;0
PERINAT;2013;950300202;950000521;NIV1;;20;;;;3;1173;113;0;0;0;0;0;0;4921;0;0;0;881;4288;245;1508;1;878;0;3;4;0;;;;10;0;1;155;125;;;;5;0;0
PERINAT;2013;950300277;950000547;NIV2;;36;6;;;4;2410;148;251;20;0;0;0;0;9928;1795;0;0;1616;7578;371;2351;4;1597;1;19;8;0;;;;29;2;1;511;544;311;;;0;0;0
