BOR;AN;FI;FI_EJ;PERSO;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_AT;ETP_AU;ETP_BUD;ETP_MAD;EFFSAL;ETPSAL;EFFLIB
Q20;2013;410000046;410000103;M1320;2;3;;;;;;;1.5;2.25;;3.25;;;;1;;;5;3.75;
Q20;2013;410000046;410000103;M2010;2;;1;;;;;;3.31;;;2;;;;1.31;;;3;3.31;
Q20;2013;410000046;410000103;M2030;2;;;;;;;;2;;;2;;;;;;;2;2;
Q20;2013;410000046;410000103;M2050;2;1;1;;;;;;2.5;1;;3;;;;0.5;;;4;3.5;
Q20;2013;410000046;410000103;M2070;1;;;;;;;;0.69;;;;;;;0.69;;;1;0.69;
Q20;2013;410000046;410000103;M2080;;;1;;;;;;0.5;;;;;;0.5;;;;1;0.5;
Q20;2013;410000046;410000103;M3020;2;3;;;;;;;2;2.98;;3;;;1;0.98;;;5;4.98;
Q20;2013;410000046;410000103;M3040;;;1;;;;;;0.1;;;;;;;0.1;;;1;0.1;
Q20;2013;410000046;410000103;M3050;;3;;;;;;;0.38;2.88;;2.88;;;;0.38;;;3;3.26;
Q20;2013;410000046;410000103;M9999;17;15;13;1;;;;;25.73;15.28;;26.96;1;;3.38;10.67;42.75;0.9;46;41.01;
Q20;2013;410000053;410000111;M1000;3;1;1;;;;;;3.1;0.1;;2.7;;;;0.5;;;5;3.2;
Q20;2013;410000053;410000111;M1010;3;1;;;;;;;2.5;0.1;;2.1;;;;0.5;;;4;2.6;
Q20;2013;410000053;410000111;M1160;;;1;;;;;;0.6;;;0.6;;;;;;;1;0.6;
Q20;2013;410000053;410000111;M3050;;2;;;;;;;;1.8;;1.8;;;;;;;2;1.8;
Q20;2013;410000053;410000111;M9999;3;3;1;;;;;;3.1;1.9;;4.5;;;;0.5;4.33;0;7;5;
Q20;2013;410000178;410000137;M1000;;;;;;;8;1;;;;;;;;;;;;;9
Q20;2013;410000178;410000137;M1010;;;;;;;8;1;;;;;;;;;;;;;9
Q20;2013;410000178;410000137;M3050;;;0;1;;;;;;0.5;;;;;;0.5;;;1;0.5;
Q20;2013;410000178;410000137;M9999;;;0;1;;;8;1;;0.5;;;;;;0.5;;;1;0.5;9
Q20;2013;410000202;410000319;M1000;;;;;10;5;30;9;;;;;;;;;;;;;54
Q20;2013;410000202;410000319;M1020;;;;;;;1;1;;;;;;;;;;;;;2
Q20;2013;410000202;410000319;M1030;;;;;3;2;2;1;;;;;;;;;;;;;8
Q20;2013;410000202;410000319;M1040;;;;;1;1;;;;;;;;;;;;;;;2
Q20;2013;410000202;410000319;M1050;;;;;;;1;2;;;;;;;;;;;;;3
Q20;2013;410000202;410000319;M1090;;;;;;;5;;;;;;;;;;;;;;5
Q20;2013;410000202;410000319;M1110;;;;;4;1;;;;;;;;;;;;;;;5
Q20;2013;410000202;410000319;M1120;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;410000202;410000319;M1130;;;;;;;2;;;;;;;;;;;;;;2
Q20;2013;410000202;410000319;M1140;;;;;1;;2;;;;;;;;;;;;;;3
Q20;2013;410000202;410000319;M1150;;;;;1;;2;;;;;;;;;;;;;;3
Q20;2013;410000202;410000319;M1160;;;;;;;9;2;;;;;;;;;;;;;11
Q20;2013;410000202;410000319;M1170;;;;;;;1;1;;;;;;;;;;;;;2
Q20;2013;410000202;410000319;M1190;;;;;;1;1;;;;;;;;;;;;;;2
Q20;2013;410000202;410000319;M1200;;;;;;;2;2;;;;;;;;;;;;;4
Q20;2013;410000202;410000319;M1330;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;410000202;410000319;M2010;;;;;3;;;;;;;;;;;;;;;;3
Q20;2013;410000202;410000319;M2020;;;;;;;2;;;;;;;;;;;;;;2
Q20;2013;410000202;410000319;M2030;;;;;4;;;;;;;;;;;;;;;;4
Q20;2013;410000202;410000319;M2040;;;;;2;;;;;;;;;;;;;;;;2
Q20;2013;410000202;410000319;M2050;;;;;5;;;;;;;;;;;;;;;;5
Q20;2013;410000202;410000319;M2070;;;;;;;4;1;;;;;;;;;;;;;5
Q20;2013;410000202;410000319;M2080;;;;;;;4;;;;;;;;;;;;;;4
Q20;2013;410000202;410000319;M2100;;;;;3;;;;;;;;;;;;;;;;3
Q20;2013;410000202;410000319;M2130;;;;;;;2;;;;;;;;;;;;;;2
Q20;2013;410000202;410000319;M3011;;;;;1;;;;;;;;;;;;;;;;1
Q20;2013;410000202;410000319;M3020;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;410000202;410000319;M3050;;1;;2;;;;;;2.43;;;;;;;;;3;2.43;
Q20;2013;410000202;410000319;M3060;;;;;;;;1;;;;;;;;;;;;;1
Q20;2013;410000202;410000319;M9999;;1;;2;28;5;43;11;;2.43;;;;;;;;;3;2.43;87
Q20;2013;410000210;410000145;M1000;;;1;;;;10;2;0.33;;;;;;;0.33;;;1;0.33;12
Q20;2013;410000210;410000145;M1010;;;1;;;;10;2;0.33;;;;;;;0.33;;;1;0.33;12
Q20;2013;410000210;410000145;M9999;;;1;;;;10;2;0.33;;;;;;;0.33;0.33;0;1;0.33;12
Q20;2013;410000244;410000152;M1000;1;;;;;;;;0.6;;;0.6;;;;;;;1;0.6;
Q20;2013;410000244;410000152;M1010;1;;;;;;;;0.6;;;0.6;;;;;;;1;0.6;
Q20;2013;410000244;410000152;M3040;1;;;;;;;;0.04;;;;;;;0.04;;;1;0.04;
Q20;2013;410000244;410000152;M3050;;1;;;;;;;;0.1;;0.1;;;;;;;1;0.1;
Q20;2013;410000244;410000152;M3060;;1;;;;;;;;0.1;;;;;;0.1;;;1;0.1;
Q20;2013;410000244;410000152;M9999;2;2;;;;;;;0.64;0.2;;0.7;;;;0.14;0.24;;4;0.84;
Q20;2013;410000277;410000467;M3000;0;1;2;2;5;0;0;0;0.26;1.72;;;;;;;;;5;1.98;5
Q20;2013;410000277;410000467;M3020;0;1;1;1;5;0;0;0;0.17;0.95;;;;;;;;;3;1.12;5
Q20;2013;410000277;410000467;M3050;;;1;1;;;;;0.09;0.77;;;;;;;;;2;0.86;
Q20;2013;410000277;410000467;M9999;0;1;2;2;5;0;0;0;0.26;1.72;;;;;;;;;5;1.98;5
Q20;2013;410000285;410000475;M1000;;;;1;;;;;;0.71;;;;;;;;;1;0.71;
Q20;2013;410000285;410000475;M1010;;;;1;;;;;;0.71;;;;;;;;;1;0.71;
Q20;2013;410000285;410000475;M3020;;1;;;1;1;;;;0.5;;;;;;;;;1;0.5;2
Q20;2013;410000285;410000475;M3050;;;;1;;;;;;0.59;;;;;;;;;1;0.59;
Q20;2013;410000285;410000475;M9999;;1;;2;1;1;;;;1.8;;;;;;;;;3;1.8;2
Q20;2013;410000293;410000491;M1000;;;1;;;;;;0.23;;;;;;;;;;1;0.23;
Q20;2013;410000293;410000491;M1010;;;1;;;;;;0.23;;;;;;;;;;1;0.23;
Q20;2013;410000293;410000491;M3020;;;1;;2;2;1;;0.26;;;;;;;;;;1;0.26;5
Q20;2013;410000293;410000491;M3050;;;;1;;;;;;0.79;;;;;;;;;1;0.79;
Q20;2013;410000293;410000491;M9999;;;2;1;2;2;1;;0.49;0.79;;;;;;;;;3;1.28;5
Q20;2013;410000418;410008122;M1000;8;1;;;;;;;8;1;;;;;;;;;9;9;
Q20;2013;410000418;410008122;M1010;1;;;;;;;;1;;;;;;;;;;1;1;
Q20;2013;410000418;410008122;M1040;4;;;;;;;;4;;;;;;;;;;4;4;
Q20;2013;410000418;410008122;M1150;2;1;;;;;;;2;1;;;;;;;;;3;3;
Q20;2013;410000418;410008122;M1320;1;;;;;;;;1;;;;;;;;;;1;1;
Q20;2013;410000418;410008122;M3040;1;;;;;;;;1;;;;;;;;;;1;1;
Q20;2013;410000418;410008122;M3050;;;;2;;;;;;1;;;;;;;;;2;1;
Q20;2013;410000418;410008122;M9999;9;1;;2;;;;;9;2;;;;;;;;;12;11;
Q20;2013;410000442;750005068;M1000;3;1;0;0;0;0;0;0;3;1;;;;;;;;;4;4;0
Q20;2013;410000442;750005068;M1010;1;1;0;0;0;0;0;0;1;1;;;;;;;;;2;2;0
Q20;2013;410000442;750005068;M1180;2;0;0;0;;;;;2;0;;;;;;;;;2;2;
Q20;2013;410000442;750005068;M3050;0;0;0;2;0;0;0;0;0;0.8;;;;;;;;;2;0.8;0
Q20;2013;410000442;750005068;M9999;3;1;0;2;0;0;0;0;3;1.8;;;;;;;4.8;0;6;4.8;0
Q20;2013;410003768;410000095;M3000;1;1;;1;;;;;1;1.1;;2;;;0.1;;;;3;2.1;
Q20;2013;410003768;410000095;M3020;1;1;;1;;;;;1;1.1;;2;;;0.1;;;;3;2.1;
Q20;2013;410003768;410000095;M9999;1;1;;1;;;;;1;1.1;;2;;;0.1;;4;0;3;2.1;
Q20;2013;410004063;410000095;M1000;2;1;1;;;;;;0.85;0.22;;0.75;;;0.32;;;;4;1.07;
Q20;2013;410004063;410000095;M1010;;1;;;;;;;;0.22;;;;;0.22;;;;1;0.22;
Q20;2013;410004063;410000095;M1190;;;1;;;;;;0.1;;;;;;0.1;;;;1;0.1;
Q20;2013;410004063;410000095;M1320;2;;;;;;;;0.75;;;0.75;;;;;;;2;0.75;
Q20;2013;410004063;410000095;M3030;;;1;;;;;;0.1;;;;;;0.1;;;;1;0.1;
Q20;2013;410004063;410000095;M9999;2;1;2;;;;;;0.95;0.22;;0.75;;;0.42;;1.2;0;5;1.17;
Q20;2013;410004998;410000871;M1000;;;;;9;1;8;3;;;;;;;;;;;;;21
Q20;2013;410004998;410000871;M1020;;;;;;;3;1;;;;;;;;;;;;;4
Q20;2013;410004998;410000871;M1030;;;;;3;1;;;;;;;;;;;;;;;4
Q20;2013;410004998;410000871;M1040;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;410004998;410000871;M1050;;;;;1;;;;;;;;;;;;;;;;1
Q20;2013;410004998;410000871;M1090;;;;;2;;;;;;;;;;;;;;;;2
Q20;2013;410004998;410000871;M1140;;;;;3;;;;;;;;;;;;;;;;3
Q20;2013;410004998;410000871;M1150;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;410004998;410000871;M1160;;;;;;;3;2;;;;;;;;;;;;;5
Q20;2013;410004998;410000871;M2010;;;;;2;;;;;;;;;;;;;;;;2
Q20;2013;410004998;410000871;M2020;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;410004998;410000871;M2030;;;;;2;;;;;;;;;;;;;;;;2
Q20;2013;410004998;410000871;M2050;;;;;2;1;;;;;;;;;;;;;;;3
Q20;2013;410004998;410000871;M2070;;;;;1;2;;;;;;;;;;;;;;;3
Q20;2013;410004998;410000871;M2080;;;;;2;;1;;;;;;;;;;;;;;3
Q20;2013;410004998;410000871;M2100;;;;;1;;;;;;;;;;;;;;;;1
Q20;2013;410004998;410000871;M2130;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;410004998;410000871;M3050;1;;;;;;;;;1;;;;;;;;;1;1;
Q20;2013;410004998;410000871;M9999;1;;;;19;4;11;3;;1;;;;;;;;;1;1;37
Q20;2013;410005003;370001299;M1000;;;4;1;;;;;2;0.5;;;;;;;;;5;2.5;
Q20;2013;410005003;370001299;M1010;;;4;1;;;;;2;0.5;;;;;;;;;5;2.5;
Q20;2013;410005003;370001299;M9999;;;4;1;;;;;2;0.5;;;;;;;;;5;2.5;
Q20;2013;410005284;410000947;M1000;;;1;3;;;;2;0.57;1.54;;;;;;;;;4;2.11;2
Q20;2013;410005284;410000947;M1010;;;1;1;;;;1;0.57;0.77;;;;;;;;;2;1.34;1
Q20;2013;410005284;410000947;M1070;;;;1;;;;;;0.2;;;;;;;;;1;0.2;
Q20;2013;410005284;410000947;M1090;;;;;;;;1;;;;;;;;;;;;;1
Q20;2013;410005284;410000947;M1320;;;;1;;;;;;0.57;;;;;;;;;1;0.57;
Q20;2013;410005284;410000947;M9999;;;1;3;;;;2;0.57;1.54;;;;;;;;;4;2.11;2
Q20;2013;410005391;410000905;M1000;;;5;2;;;;;1.01;0.56;;;;;;;;;7;1.57;
Q20;2013;410005391;410000905;M1010;;;2;1;;;;;0.14;0.5;;;;;;;;;3;0.64;
Q20;2013;410005391;410000905;M1180;;;1;;;;;;0.77;;;;;;;;;;1;0.77;
Q20;2013;410005391;410000905;M1200;;;2;1;;;;;0.1;0.06;;;;;;;;;3;0.16;
Q20;2013;410005391;410000905;M9999;;;5;2;;;;;1.01;0.56;;;;;;;1.92;;7;1.57;
Q20;2013;410007371;410007363;M1000;;;;;1;1;;;;;;;;;;;;;;;2
Q20;2013;410007371;410007363;M1170;;;;;1;1;;;;;;;;;;;;;;;2
Q20;2013;410007371;410007363;M9999;;;;;1;1;;;;;;;;;;;;;;;2
Q20;2013;410007553;330030958;M1000;;;;;3;;;;;;;;;;;;;;;;3
Q20;2013;410007553;330030958;M1110;;;;;3;;;;;;;;;;;;;;;;3
Q20;2013;410007553;330030958;M3050;;;;1;;;;;;0.5;;;;;;;;;1;0.5;
Q20;2013;410007553;330030958;M9999;;;;1;3;;;;;0.5;;;;;;;;;1;0.5;3
Q20;2013;420000010;420780033;M1000;49;38;21;19;0;0;0;0;58.1;46.63;0;65.22;6.61;0;13.23;19.67;;;127;104.73;0
Q20;2013;420000010;420780033;M1010;16;13;14;9;0;0;0;0;21.7;16.54;0;19.44;2.33;0;5.94;10.53;;;52;38.24;0
Q20;2013;420000010;420780033;M1020;2;0;0;2;0;0;0;0;2;1.2;0;3.2;0;0;0;0;;;4;3.2;0
Q20;2013;420000010;420780033;M1030;6;4;1;0;0;0;0;0;7.3;3.85;0;3.86;2.15;0;1.44;3.7;;;11;11.15;0
Q20;2013;420000010;420780033;M1031;3;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;;;3;3;0
Q20;2013;420000010;420780033;M1040;3;0;1;3;0;0;0;0;3.19;1.76;0;2.79;0;0;1.95;0.21;;;7;4.95;0
Q20;2013;420000010;420780033;M1050;0;0;1;0;0;0;0;0;0.1;0;0;0;0;0;0.1;0;;;1;0.1;0
Q20;2013;420000010;420780033;M1070;0;2;0;1;0;0;0;0;0;2.1;0;2;0;0;0.1;0;;;3;2.1;0
Q20;2013;420000010;420780033;M1090;2;2;0;0;0;0;0;0;1.96;2;0;3.96;0;0;0;0;;;4;3.96;0
Q20;2013;420000010;420780033;M1100;0;2;0;0;0;0;0;0;0.58;1.78;0;1.58;0;0;0;0.78;;;2;2.36;0
Q20;2013;420000010;420780033;M1110;1;3;0;0;0;0;0;0;1.02;3;0;3;0;0;0.02;1;;;4;4.02;0
Q20;2013;420000010;420780033;M1120;3;1;0;0;0;0;0;0;2.2;1;0;0.81;0;0;1.21;1.18;;;4;3.2;0
Q20;2013;420000010;420780033;M1130;1;3;0;0;0;0;0;0;1;3.06;0;4;0;0;0;0.06;;;4;4.06;0
Q20;2013;420000010;420780033;M1140;5;1;2;2;0;0;0;0;5.84;2.22;0;4.8;1.21;0;1.3;0.75;;;10;8.06;0
Q20;2013;420000010;420780033;M1150;1;2;1;1;0;0;0;0;1.2;2.8;0;3.8;0;0;0.2;0;;;5;4;0
Q20;2013;420000010;420780033;M1160;2;4;0;0;0;0;0;0;1.96;3.17;0;2.94;0;0;0.97;1.22;;;6;5.13;0
Q20;2013;420000010;420780033;M1170;2;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;;;2;2;0
Q20;2013;420000010;420780033;M1190;0;0;1;0;0;0;0;0;0.5;0;0;0.5;0;0;0;0;;;1;0.5;0
Q20;2013;420000010;420780033;M1320;2;1;0;1;0;0;0;0;2.55;2.15;0;3.54;0.92;0;0;0.24;;;4;4.7;0
Q20;2013;420000010;420780033;M2010;5;0;0;0;0;0;0;0;3.7;0.83;0;1.97;0;0;1.83;0.73;;;5;4.53;0
Q20;2013;420000010;420780033;M2020;2;0;1;0;0;0;0;0;2.6;0;0;2.6;0;0;0;0;;;3;2.6;0
Q20;2013;420000010;420780033;M2030;4;0;0;0;0;0;0;0;4;0;0;4;0;0;0;0;;;4;4;0
Q20;2013;420000010;420780033;M2050;4;4;2;1;0;0;0;0;4.9;4.89;0;7.8;0;0;0.1;1.89;;;11;9.79;0
Q20;2013;420000010;420780033;M2070;1;3;0;1;0;0;0;0;1.09;2.46;0;0;0.61;0;1.7;1.24;;;5;3.55;0
Q20;2013;420000010;420780033;M2080;1;1;1;1;0;0;0;0;1.4;1.03;0;2.4;0;0;0.03;0;;;4;2.43;0
Q20;2013;420000010;420780033;M2100;2;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;;;2;2;0
Q20;2013;420000010;420780033;M2120;1;0;0;0;0;0;0;0;1.03;0;0;1;0;0;0;0.03;;;1;1.03;0
Q20;2013;420000010;420780033;M2130;1;0;1;0;0;0;0;0;1.03;0;0;1;0;0;0.03;0;;;2;1.03;0
Q20;2013;420000010;420780033;M3011;0;4;0;2;0;0;0;0;0;4.74;0;4.01;0;0;0.1;0.63;;;6;4.74;0
Q20;2013;420000010;420780033;M3020;3;6;3;2;0;0;0;0;4.2;7.5;0;10.5;0;0;0.7;0.5;;;14;11.7;0
Q20;2013;420000010;420780033;M3030;1;0;2;0;0;0;0;0;1.2;0;0;0;0;0;0.2;1;;;3;1.2;0
Q20;2013;420000010;420780033;M3040;1;1;0;0;0;0;0;0;1;0.48;0;1.41;0;0;0;0.07;;;2;1.48;0
Q20;2013;420000010;420780033;M3050;1;5;0;2;0;0;0;0;0.98;5.91;0;4.51;0.4;0;1.58;0.4;;;8;6.89;0
Q20;2013;420000010;420780033;M3060;0;1;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0.6;;;1;0.6;0
Q20;2013;420000010;420780033;M9999;76;63;31;28;0;0;0;0;87.23;75.07;0;107.42;7.62;0;19.5;27.76;;;198;162.3;0
Q20;2013;420000028;420780041;M1000;;;;1;;;3;1;;0.2;;;;;;0.2;;;1;0.2;4
Q20;2013;420000028;420780041;M1010;;;;;;;2;1;;;;;;;;;;;;;3
Q20;2013;420000028;420780041;M1200;;;;1;;;;;;0.2;;;;;;0.2;;;1;0.2;
Q20;2013;420000028;420780041;M1320;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;420000028;420780041;M9999;;;;1;;;3;1;;0.2;;;;;;0.2;0.2;;1;0.2;4
Q20;2013;420000036;420780058;M1000;;;1;;;;7;6;0.1;;;0.1;;;;;;;1;0.1;13
Q20;2013;420000036;420780058;M1010;;;1;;;;7;6;0.1;;;0.1;;;;;;;1;0.1;13
Q20;2013;420000036;420780058;M9999;;;1;;;;7;6;0.1;;;0.1;;;;;;;1;0.1;13
Q20;2013;420000192;750034589;M1000;;;1;3;;;;;0.9;0.82;;;;;;;;;4;1.72;
Q20;2013;420000192;750034589;M1200;;;1;3;;;;;0.9;0.82;;;;;;;;;4;1.72;
Q20;2013;420000192;750034589;M3050;;;;1;;;;;;0.4;;;;;;;;;1;0.4;
Q20;2013;420000192;750034589;M9999;;;1;4;;;;;0.9;1.22;;;;;;;;;5;2.12;
Q20;2013;420000226;420013831;M1000;20;13;14;8;;;;;23.39;17.9;;22.89;0.78;;5.1;12.52;;;55;41.29;
Q20;2013;420000226;420013831;M1010;10;8;3;5;;;;;8.04;12.23;;10.72;0.78;;2.62;6.15;;;26;20.27;
Q20;2013;420000226;420013831;M1030;1;;6;3;;;;;6.33;0.87;;2.37;;;1;3.83;;;10;7.2;
Q20;2013;420000226;420013831;M1040;2;;;;;;;;1.23;;;1;;;0.23;;;;2;1.23;
Q20;2013;420000226;420013831;M1050;;;1;;;;;;0.1;;;;;;0.1;;;;1;0.1;
Q20;2013;420000226;420013831;M1070;;1;;;;;;;;0.98;;;;;;0.98;;;1;0.98;
Q20;2013;420000226;420013831;M1090;1;;1;;;;;;1.34;;;1;;;;0.34;;;2;1.34;
Q20;2013;420000226;420013831;M1100;1;;;;;;;;1;;;1;;;;;;;1;1;
Q20;2013;420000226;420013831;M1120;1;;;;;;;;1;;;1;;;;;;;1;1;
Q20;2013;420000226;420013831;M1140;1;2;1;;;;;;1;2.8;;3.8;;;;;;;4;3.8;
Q20;2013;420000226;420013831;M1150;;;1;;;;;;0.4;;;;;;;0.4;;;1;0.4;
Q20;2013;420000226;420013831;M1160;3;1;;;;;;;2.8;0.02;;1;;;1;0.82;;;4;2.82;
Q20;2013;420000226;420013831;M1190;;;1;;;;;;0.15;;;;;;0.15;;;;1;0.15;
Q20;2013;420000226;420013831;M1200;;1;;;;;;;;1;;1;;;;;;;1;1;
Q20;2013;420000226;420013831;M2010;1;;;;;;;;1;;;1;;;;;;;1;1;
Q20;2013;420000226;420013831;M2030;2;;1;;;;;;1.54;0.26;;1.2;0.16;;;0.44;;;3;1.8;
Q20;2013;420000226;420013831;M2050;3;1;;;;;;;3;1;;3;;;1;;;;4;4;
Q20;2013;420000226;420013831;M2070;;1;;;;;;;;0.16;;;;;;0.16;;;1;0.16;
Q20;2013;420000226;420013831;M2080;;1;;;;;;;;0.99;;0.59;;;;0.4;;;1;0.99;
Q20;2013;420000226;420013831;M2120;;1;;;;;;;;1;;1;;;;;;;1;1;
Q20;2013;420000226;420013831;M3011;;2;1;;;;;;0.8;2;;1.58;;;;1.22;;;3;2.8;
Q20;2013;420000226;420013831;M3020;5;3;;1;;;;;5;3.5;;6.5;;;1;1;;;9;8.5;
Q20;2013;420000226;420013831;M3040;;1;;;;;;;;1;;1;;;;;;;1;1;
Q20;2013;420000226;420013831;M3050;2;2;;;;;;;1.11;2.1;;2.31;;;0.7;0.2;;;4;3.21;
Q20;2013;420000226;420013831;M3060;1;;;;;;;;0.8;;;0.8;;;;;;;1;0.8;
Q20;2013;420000226;420013831;M9999;34;25;16;9;;;;;36.64;29.91;;41.87;0.94;;7.8;15.94;;;84;66.55;
Q20;2013;420000234;420780652;M1000;20;21;12;15;;;;;25.5;25.17;;30.37;6.67;;7.83;5.8;;;68;50.67;
Q20;2013;420000234;420780652;M1010;10;13;4;6;;;;;11.7;15.4;;16;5;;3.6;2.5;;;33;27.1;
Q20;2013;420000234;420780652;M1030;2;1;;;;;;;2;0.42;;2.42;;;;;;;3;2.42;
Q20;2013;420000234;420780652;M1040;3;;1;1;;;;;3.6;0.6;;4.2;;;;;;;5;4.2;
Q20;2013;420000234;420780652;M1070;;1;;2;;;;;1;0.53;;1;;;0.03;0.5;;;3;1.53;
Q20;2013;420000234;420780652;M1090;;2;1;;;;;;0.6;1.67;;1.6;0.67;;;;;;3;2.27;
Q20;2013;420000234;420780652;M1120;;;3;;;;;;0.4;;;;;;0.4;;;;3;0.4;
Q20;2013;420000234;420780652;M1140;1;2;1;2;;;;;1.6;2.6;;2.1;1;;0.1;1;;;6;4.2;
Q20;2013;420000234;420780652;M1150;;;1;;;;;;0.2;;;;;;0.2;;;;1;0.2;
Q20;2013;420000234;420780652;M1160;4;;;1;;;;;4;0.3;;2;;;1.3;1;;;5;4.3;
Q20;2013;420000234;420780652;M1180;;;;1;;;;;;0.05;;0.05;;;;;;;1;0.05;
Q20;2013;420000234;420780652;M1190;;;1;;;;;;0.4;;;;;;0.4;;;;1;0.4;
Q20;2013;420000234;420780652;M1320;;2;;2;;;;;;3.6;;1;;;1.8;0.8;;;4;3.6;
Q20;2013;420000234;420780652;M2010;3;;;;;;;;3;;;3;;;;;;;3;3;
Q20;2013;420000234;420780652;M2020;;;2;;;;;;1.1;;;0.6;;;0.5;;;;2;1.1;
Q20;2013;420000234;420780652;M2030;2;;;;;;;;1.58;;;;0.58;;1;;;;2;1.58;
Q20;2013;420000234;420780652;M2040;;;1;;;;;;0.03;;;;;;0.03;;;;1;0.03;
Q20;2013;420000234;420780652;M2050;1;1;5;2;;;;;3.15;1.8;;2.8;1;;0.55;0.6;;;9;4.95;
Q20;2013;420000234;420780652;M2070;;2;;1;;;;;;2.3;;2;;;0.3;;;;3;2.3;
Q20;2013;420000234;420780652;M2080;;;2;;;;;;1.1;;;0.6;;;0.5;;;;2;1.1;
Q20;2013;420000234;420780652;M3011;1;1;1;2;;;;;1.8;1.87;;2;;;1.67;;;;5;3.67;
Q20;2013;420000234;420780652;M3020;;1;1;;;;;;0.3;0.8;;0.8;;;0.3;;;;2;1.1;
Q20;2013;420000234;420780652;M3040;;1;;;;;;;;0.8;;0.8;;;;;;;1;0.8;
Q20;2013;420000234;420780652;M3050;1;1;;2;;;;;1;2.2;;2.2;1;;;;;;4;3.2;
Q20;2013;420000234;420780652;M3060;;;;1;;;;;;0.8;;;;;;0.8;;;1;0.8;
Q20;2013;420000234;420780652;M9999;28;28;24;23;;;;;38.56;35.74;;45.17;9.25;;12.68;7.2;74.3;0.5;103;74.3;
Q20;2013;420000242;420780660;M1000;1;3;;;;;;;0.67;3;;3.67;;;;;;;4;3.67;
Q20;2013;420000242;420780660;M1010;1;3;;;;;;;0.67;3;;3.67;;;;;;;4;3.67;
Q20;2013;420000242;420780660;M3050;;1;;;;;;;;1;;1;;;;;;;1;1;
Q20;2013;420000242;420780660;M9999;1;4;;;;;;;0.67;4;;4.67;;;;;;;5;4.67;
Q20;2013;420000267;420013831;M1000;16;13;3;9;;;;;13.68;17.14;;20.46;2.75;;2.98;4.63;;;41;30.82;
Q20;2013;420000267;420013831;M1010;9;9;;5;;;;;7.11;12.16;;12.81;2.75;;0.99;2.72;;;23;19.27;
Q20;2013;420000267;420013831;M1030;3;;;;;;;;2.12;;;0.66;;;;1.46;;;3;2.12;
Q20;2013;420000267;420013831;M1040;2;1;;1;;;;;2;1.7;;3;;;0.7;;;;4;3.7;
Q20;2013;420000267;420013831;M1090;;2;1;;;;;;0.2;1.99;;1.99;;;0.2;;;;3;2.19;
Q20;2013;420000267;420013831;M1120;;;1;1;;;;;0.3;0.05;;;;;0.35;;;;2;0.35;
Q20;2013;420000267;420013831;M1140;;;1;;;;;;0.5;0.02;;;;;0.52;;;;1;0.52;
Q20;2013;420000267;420013831;M1160;2;1;;;;;;;1.45;1;;2;;;;0.45;;;3;2.45;
Q20;2013;420000267;420013831;M1200;;;;2;;;;;;0.22;;;;;0.22;;;;2;0.22;
Q20;2013;420000267;420013831;M2010;2;1;;;;;;;2;0.25;;1;0.98;;0.27;;;;3;2.25;
Q20;2013;420000267;420013831;M2030;1;;;;;;;;0.02;;;;;;;0.02;;;1;0.02;
Q20;2013;420000267;420013831;M2050;2;;;2;;;;;2;1.07;;2.94;;;;0.13;;;4;3.07;
Q20;2013;420000267;420013831;M2080;;;1;;;;;;0.5;;;;;;0.5;;;;1;0.5;
Q20;2013;420000267;420013831;M2100;;;1;;;;;;0.16;;;;;;0.16;;;;1;0.16;
Q20;2013;420000267;420013831;M2120;3;;;;;;;;2.08;;;1.08;;;1;;;;3;2.08;
Q20;2013;420000267;420013831;M3040;;1;;;;;;;;1;;1;;;;;;;1;1;
Q20;2013;420000267;420013831;M3050;1;;;3;;;;;1;0.88;;1.5;;;0.38;;;;4;1.88;
Q20;2013;420000267;420013831;M9999;25;15;5;14;;;;;21.44;20.34;;27.98;3.73;;5.29;4.78;;;59;41.78;
Q20;2013;420000275;420780694;M1000;1;;;;;;5;2;0.94;0.02;;0.86;0.02;;;0.08;;;1;0.96;7
Q20;2013;420000275;420780694;M1010;1;;;;;;5;2;0.94;0.02;;0.86;0.02;;;0.08;;;1;0.96;7
Q20;2013;420000275;420780694;M3050;;;1;1;;;;;0.06;0.52;;;;;;0.58;;;2;0.58;
Q20;2013;420000275;420780694;M9999;1;;1;1;;;5;2;1;0.54;;0.86;0.02;;;0.66;;;3;1.54;7
Q20;2013;420000283;420780702;M1000;;;1;;;;5;2;0.3;;;;;;0.3;;;;1;0.3;7
