FI;GRP;RS;FI_ET;RS_ET;BOR;an;FI_EJ
140000373;4;CENTRE HOSPITALIER DE VIRE;140018532;CMP CONDE/NOIREAU (14I04) - CH VIRE;STB;2013;140000159
140000373;4;CENTRE HOSPITALIER DE VIRE;140018854;CMP ADULTES (14G06) - CH VIRE;STB;2013;140000159
140000373;4;CENTRE HOSPITALIER DE VIRE;140018870;CMP CONDE/NOIREAU (14G06) - CH VIRE;STB;2013;140000159
140000373;4;CENTRE HOSPITALIER DE VIRE;140018888;CMP AUNAY/ODON (14G06) - CH VIRE;STB;2013;140000159
140000373;4;CENTRE HOSPITALIER DE VIRE;140021932;CATTP (14I04) - CH VIRE;STB;2013;140000159
140000456;14;ETS PUBLIC DE SANTE MENTALE;140014341;MAISON DE JOUR (14 I 02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140014358;HOPITAL DE JOUR (14 I 02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140014366;CMP LISIEUX (14I03) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140015306;HOPITAL DE JOUR (14 I 02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140015314;HOPITAL DE JOUR (14 I 02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140015322;HOPITAL DE JOUR (14 G 03) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140015330;HOPITAL DE JOUR (14 G 09) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140015348;HOPITAL DE JOUR (14 G 02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140017419;HOPITAL DE JOUR (14 G 04) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140017427;HOPITAL DE JOUR (14 I 03) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140017948;CENTRE DE POST CURE (14G08)-EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140017955;FERME THERAPEUTHIQUE HDJ - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140017963;HOPITAL DE JOUR (14 G 03 ) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018045;CATTP IFS (14G02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018052;CATTP MALTOT (14G03) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018060;CATTP (14G04) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018110;CATTP LISIEUX (14G07)  - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018128;CATTP CHEUX (14G07) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018136;CATTP TROUVILLE (14G08) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018144;CATTP HONFLEUR (14G08) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018151;CATTP DIVES/MER (14G08) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018169;CATTP PONT L'EVEQUE (14G08) -EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018177;CATTP PASS'AGE (14G09) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018185;CATTP CAPENDORE (14G09) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018219;CATTP GTEP (14I02) EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018227;CATTP FALAISE (14I02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018235;CATTP (14I03) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018284;CMP ADULTES (14G02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018318;CMP ADULTES (14G04) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018375;CMP LISIEUX (14G07) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018441;CMP ENFANTS - CCTEF (14I02) -EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018458;CMP COLOMBELLES (14I02)- EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018474;CMPEA FALAISE (14I02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018482;ANT. CMP ARGENCES (14I02)- EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018490;CMP LISIEUX (14I03) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018508;CMP ST PIERRE/DIVES (14I03) -EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018557;ATELIER THEATRE(14G02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018565;ATELIER BOIS CUIR(14G04) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018573;ATELIER PEINTURE(14G04) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018599;ATELIER ESPACES VERTS (14G07) - EPSM;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018607;ATELIER CAFETERIA (INTERS) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018615;ATELIER ANIMATION REHABILITATIO(14G08);STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018623;ATELIER BRICOLAGE(14G08) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018631;ATELIER TRAVAUX EXT. (14G09)-EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018656;ATELIER THERAP INTERSECT - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140018698;APPARTEMENTS THERAPEUTIQUES -EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140019274;SMPR (ANTENNE) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140019282;HDJ SMPR CENTRE DE DETENTION-EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140019365;CMP TROARN (14G02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140019373;CMP ST PIERRE/DIVES (14G07) -EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140019381;CMP DIVES/MER (14G08) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140019522;CMP CAEN-EST (14G02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140019829;CMP CAEN SUD (14 G 03) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140021528;CATTP - CAEN SUD (14G03) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140021569;CMP - COTE FLEURIE (14G08) -EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140021924;HOPITAL DE JOUR (14 G 08) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140021940;CATTP (14G07) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140022013;CMP ADULTES (14G09) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140022476;CMP ADULTES (14G03) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140022872;CMP MDA (14I02) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140024225;CATTP (14G03) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140024522;GROUPE ANIMATION - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140024993;CMP ADULTES (14 G 08) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140025016;CMP - ENFANTS (14 I 03) EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140025024;CATTP (14 I 03) - EPSM CAEN;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140025628;ATELIER THÉRAPEUTIQUE PASS'ADO - EPSM;STB;2013;140000316
140000456;14;ETS PUBLIC DE SANTE MENTALE;140025636;CATTP - SAINT PIERRE SUR DIVES - EPSM;STB;2013;140000316
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018011;HOPITAL DE JOUR (14I01)- CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018029;HOPITAL DE JOUR (14I01)  - CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018078;CATTP (14G05) - CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018193;CATTP (14I01) - CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018201;CATTP EXUPERE (14I01) - CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018326;CMP ADULTES (14G05) CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018334;CMP ISIGNY/MER (14G05) - CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018383;CMPEA (14I01) - CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018391;CMP HEROUVILLE (14I01) - CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018409;CMP DOUVRES (14 I 01) - CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018425;CMPEA (14I01) - CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140018433;CMP PORT EN BESSIN (14I01) - CH BAYEUX;STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140021148;ART-THERAPIE - CMP DE BAYEUX (14G05);STB;2013;140000092
140004136;14;UNITE PSYCHIATRIQUE - CH BAYEUX;140028051;CATTP ISIGNY - CH BAYEUX;STB;2013;140000092
140004383;4;CHR GEORGES CLEMENCEAU - CAEN;;;STB;2013;140000100
140012196;4;UNITE SOINS LONGUE DUREE - CHU CAEN;;;STB;2013;140000100
140013830;4;UNITE SOINS LONGUE DUREE - CH FALAISE;;;STB;2013;140000118
140016106;14;HOPITAL DE JOUR (14 G 07) - CH LISIEUX;;;STB;2013;140000035
140017401;4;UNITE SOINS LONGUE DUREE - CH BAYEUX;;;STB;2013;140000092
140024886;4;CENTRE HOSPITALIER - BAYEUX;;;STB;2013;140000092
140025362;4;SSR SITE HENRY DUNANT - CH BAYEUX;;;STB;2013;140000092
140025487;4;SOINS SUITE PÉDIATRIQUES - MANoir  APRIGNY;;;STB;2013;140000092
140026410;4;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;;;STB;2013;140026279
150000024;4;CH DE CONDAT EN FENIERS;;;STB;2013;150780047
150000032;4;CENTRE HOSPITALIER DE SAINT FLOUR;;;STB;2013;150780088
150000040;4;CENTRE HOSPITALIER HENRI MONDOR;;;STB;2013;150780096
150000149;4;CENTRE HOSPITALIER PIERRE RAYNAL;;;STB;2013;150780393
150000164;4;CENTRE HOSPITALIER DE MAURIAC;;;STB;2013;150780468
150000180;4;CH DE MURAT;;;STB;2013;150780500
150002921;4;USLD - UNITÉ PARKINSON D'YDES;;;STB;2013;150780468
150780773;14;CENTRE MEDICO PSYCHOLOGIQUE VOLZAC;150782258;APPARTEMENTS THERAPEUTIQUES;STB;2013;150780088
150780823;14;CTRE HOSP ANNEXE CUEILHES;;;STB;2013;150780096
150782944;15;CENTRE DE READAPTATION DE MAURS;;;STB;2013;150002566
160000154;4;CTRE MEDICAL CHATEAU ST-BERNARD;;;STB;2013;160006037
160000188;4;CTRE HOSPITALIER DE LA ROCHEFOUCAULD;;;STB;2013;160000121
160000253;4;CENTRE HOSPITALIER D'ANGOULEME;;;STB;2013;160000451
160000261;4;CHI DU PAYS DE COGNAC - SSR;;;STB;2013;160014411
160000303;4;CENTRE HOSPITALIER (H. SUD CHARENTE);;;STB;2013;160006037
160000311;4;CTRE HOSPITALIER -LABAJOUDERIE-;;;STB;2013;160000485
160000337;4;CENTRE HOSPITALIER DE RUFFEC;;;STB;2013;160000493
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160007894;HOP. JOUR INTERSECTORIEL;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160007910;HOPITAL DE JOUR + CMP + CATTP -DOREMI-;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160007928;H. DE JOUR -PASSEROSES- BARBEZIEUX;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160007985;FOYER EN RESEAU;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160007993;HOP. DE JOUR + CMP + CATTP -CH PEGUY-;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008017;HOP. DE JOUR + CMP + CATTP -PATIPATA-;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008025;H. DE JOUR + CMP + CATTP -CHASSENEUIL-;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008033;HOPITAL DE JOUR + CMP + CATTP -RUFFEC-;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008066;CENTRE MEDICO-PSYCHOLOGIQUE;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008116;UNITE DE CONSULT. MEDICO-PSY.;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008124;CENTRE MEDICO-PSYCHOLOGIQUE;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008140;CMP / CAPPT ADULTES;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008157;CMP / CATTP;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008165;CMP / CATTP;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008207;CMP / CATTP;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008215;CMP LABAJOUDERIE;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008348;H.J. + CMP + CATTP -ESPACE WINNICOTT-;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160008934;CMP / CATTP (PONTREAU);STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160009213;CENTRE MEDICO-PSY.;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160010369;CMP - A. DE VIGNY;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160012548;CMP / CATTP;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160012589;CMP / CATTP;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160012639;CMP / CATTP -BARBEZIEUX-;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160012688;CATTP - COGNAC;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160013223;HOP. JOUR INTERSECTORIEL;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160014270;CMP + CATTP AGORA;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160015350;CMP CENTRE MAGRITTE;STB;2013;160000501
160000345;14;CH CAMILLE CLAUDEL - LA COURONNE;160015426;CMP JUDICIAIRE MAGRITTE;STB;2013;160000501
160000360;4;CTRE HOSPTALIER DE CHATEAUNEUF;;;STB;2013;160000519
160006391;4;USLD CONFOLENS - EHPAD;;;STB;2013;160000485
160006409;4;USLD CTRE GERONTO Pers Agées;;;STB;2013;160014411
160008231;15;Clinique de Santé Mentale VILLA BLEUE;;;STB;2013;160001038
160014650;4;GCC EN ONCOLOGIE ET RADIOTHERAPIE;;;STB;2013;160014643
160015368;4;CHI Pays de Cognac;;;STB;2013;160014411
170000038;4;CENTRE HOSPITALIER JONZAC;;;STB;2013;170780050
170000061;4;C.S.S. DU CHATEAU MARLONGES - CHAMBON;;;STB;2013;170780118
170000079;4;CTRE HOSPITALIER ST-PIERRE D'OLERON;;;STB;2013;170780142
170000087;4;GROUPE HOSP. LA ROCHELLE-RE-AUNIS;;;STB;2013;170023279
170000095;4;CENTRE HOSPITALIER ST-JEAN D'ANGELY;;;STB;2013;170780167
170000103;4;CTRE HOSP. DE SAINTONGE - SAINTES;;;STB;2013;170780175
170000111;4;C.H. ST HONORE - ST-MARTIN-DE-RE;;;STB;2013;170023279
170000129;4;CENTRE HOSPITALIER ROYAN;;;STB;2013;170780191
170000137;4;CTRE HOSP. DUBOIS MEYNARDIE - MARENNES;;;STB;2013;170780209
170000152;4;CENTRE HOSPITALIER ROCHEFORT;;;STB;2013;170780225
170000178;4;CENTRE HOSPITALIER BOSCAMNANT;;;STB;2013;170780266
170020994;14;C.A.T.T.P. + HOP JOUR PSY ADULT - S5;170017917;CAMPE (CH DE SAINTONGE);STB;2013;170780175
170020994;14;C.A.T.T.P. + HOP JOUR PSY ADULT - S5;170017925;CAMPE (CH DE SAINTONGE);STB;2013;170780175
170020994;14;C.A.T.T.P. + HOP JOUR PSY ADULT - S5;170020986;C.M.P. + HOP DE JOUR PSY ADULT - S4;STB;2013;170780175
170020994;14;C.A.T.T.P. + HOP JOUR PSY ADULT - S5;170021778;HOP. DE JOUR PEDOPSYCHIATRIE;STB;2013;170780175
170020994;14;C.A.T.T.P. + HOP JOUR PSY ADULT - S5;170023253;CMP CAPADO (CH SAINTONGE);STB;2013;170780175
170020994;14;C.A.T.T.P. + HOP JOUR PSY ADULT - S5;170784532;CMP SAINTES - S5 (CH SAINTONGE);STB;2013;170780175
170020994;14;C.A.T.T.P. + HOP JOUR PSY ADULT - S5;170784805;CAMPE (CH DE SAINTONGE);STB;2013;170780175
170020994;14;C.A.T.T.P. + HOP JOUR PSY ADULT - S5;170785661;H JOUR + CAMPE + CASPA (CH SAINTONGE);STB;2013;170780175
170020994;14;C.A.T.T.P. + HOP JOUR PSY ADULT - S5;170795140;C.A.T.T.P. (CH SAINTONGE);STB;2013;170780175
170022065;4;GCS URGENCES PAYS ROYANNAIS - ROYAN;;;STB;2013;170022057
170022818;4;GCS PAYS ROYANNAIS-ST GEORGES DE DIDONNE;;;STB;2013;170022057
170022826;4;GCS PAYS ROYANNAIS- PASTEUR;;;STB;2013;170022057
170780282;15;MAISON MEDICALE HIPPOCRATE;;;STB;2013;170000186
170780290;15;VILLA DU PARC;;;STB;2013;170000194
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017552;HOPITAL DE JOUR LALEU;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017586;APPART. THERAP. (C.H. LR) 17G02+17G03;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017594;HOP DE JOUR -L'EMBELLIE-;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017602;HOP. DE JOUR LE VERMANDOIS CH LR 17G04;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017636;STRUCTURE SHALE (CH LR);STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017644;POST URGENCES ST LOUIS (CH LR);STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017651;HOP. DE JOUR GERONTO-PSY (CH LR);STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017685;HOP. DE JOUR U.P.E.A. (CH LR) 17I01;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017693;CMP/CATTP ST-MARTIN DE RE;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017701;CMP - CATTP - CAMPEA SURGERES;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017727;CMP/CATTP MARANS;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017750;CSJ DELACROIX - CMP - CATTP;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017776;CMP/CATTP OLERON;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017784;CMP/CATTP MARENNES;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017800;CMP/CATTP LE PAVOIS;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017826;CMP/CATTP LE BELEM;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017834;CMP INTERMEDE;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017842;C.A.M.P.E.A. (CH LR);STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017867;CAMPEA MIREUIL;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170017875;CATTP PEDO-PSY VILLE;STB;2013;170023279
170782981;14;CH LA ROCHELLE (PSY) 17G01 17G02 17I01;170786388;HOP. DE JOUR U.P.E.A. (CH LR) 17I01;STB;2013;170023279
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170017933;C.M.P. - E.S.P.A.S. (CH JONZAC);STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170017966;C. M. P. VAUX/MER (CH JONZAC);STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170018006;C. M. P. LA PASSERELLE (CH JONZAC);STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170018014;C. M. P. (CH JONZAC);STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170018022;C.M.P. - C.A.M.P.E. (CH JONZAC);STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170018030;C. M. P. (CH JONZAC);STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170018055;C.A.T.T.P. LA PASSERELLE (CH JONZAC);STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170020945;APPT. RELAIS ODYSSEE (CH JONZAC);STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170020952;CTRE SOINS AMBUL LA PASSERELLE;STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170020960;C. M. P. (CH JONZAC);STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170020978;C. M. P. (CH JONZAC);STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170022735;CTRE MEDICO-PSYCHOLOGIQUE;STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170022743;CTRE MEDICO-PSYCHOLOGIQUE;STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170022867;C.M.P. - UPADO - CH JONZAC;STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170784839;CMP - UPIJ (CH JONZAC);STB;2013;170780050
170783146;14;CENTRE HOSPITALIER JONZAC (CHS);170784847;C.A.T.T.P. - U. P. I. J. (CH JONZAC);STB;2013;170780050
170784086;15;E.T.A.P. (ETAB. THERAP. P ADO. A PONS);;;STB;2013;330785072
170784110;4;CH LA ROCHELLE -SSR Pers Agées;;;STB;2013;170023279
170791321;4;USLD (CH LA ROCHELLE);;;STB;2013;170023279
170792220;4;CH SAINTONGE - SOINS DE SUITE & READAP;;;STB;2013;170780175
180000010;4;HOPITAL JACQUES COEUR - CH BOURGES;;;STB;2013;180000028
180000176;4;CH GEORGE SAND BOURGES;180000184;CH GEORGE SAND CHEZAL BENOIT;STB;2013;180001158
180000176;4;CH GEORGE SAND BOURGES;180000820;CH  DE DUN SUR AURON;STB;2013;180001158
180000200;4;CENTRE HOSPITALIER DE VIERZON;;;STB;2013;180000051
180000283;4;CH SAINT AMAND-MONTROND;;;STB;2013;180000069
180000333;4;CH SANCERRE;;;STB;2013;180000093
180000382;15;SAS CLINIQUE -LA GAILLARDIERE-;;;STB;2013;180008518
180003287;4;SSR TAILLEGRAIN - CH BOURGES;;;STB;2013;180000028
180003345;4;USSR  LA NOUE - CH DE VIERZON;;;STB;2013;180000051
180003386;4;USSR DU CH DE ST- AMAND-MONTROND;;;STB;2013;180000069
180004533;14;CHS CTRE READAP.SOCIO-PROFESSIONNEL;;;STB;2013;580780971
180007825;4;USLD DU CH DE DUN SUR AURON;;;STB;2013;180001158
180009177;4;CHATEAU DES GADEAUX - CH BOURGES;;;STB;2013;180000028
190000018;4;CENTRE HOSPITALIER DUBOIS BRIVE;;;STB;2013;190000042
190000026;4;CENTRE HOSPITALIER TULLE;;;STB;2013;190000059
190000034;4;CENTRE HOSPITALIER DE BORT LES ORGUES;;;STB;2013;190000067
190000091;4;CENTRE HOSPITALIER D'USSEL;190010603;CATTP DE BORT;STB;2013;190000075
190000117;5;ASSO CENTRE HOSP PAYS EYGURANDE;190000125;CENTRE DANIEL HOUGARD;STB;2013;
190000117;5;ASSO CENTRE HOSP PAYS EYGURANDE;190000711;CTRE HOSPITALIER PAYS EYGURANDE;STB;2013;
190000117;5;ASSO CENTRE HOSP PAYS EYGURANDE;190001396;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;
190000117;5;ASSO CENTRE HOSP PAYS EYGURANDE;190004796;APPART THER  LES ROUCHAUDS;STB;2013;
190000117;5;ASSO CENTRE HOSP PAYS EYGURANDE;190005975;APPARTEMENT THERAP  LE CANTOU;STB;2013;
190000117;5;ASSO CENTRE HOSP PAYS EYGURANDE;190005983;APPARTEMENT THERAPEUTIQUE L'ESCALE;STB;2013;
